year,sex,profession,income
53,M,fisher,1536.58
53,F,homemaker,58.93
53,M,farmer,1617.92
53,F,craftsman,3095.05
53,F,farmer,1564.25
53,F,unemployed,58.88
53,F,farmer,1570.11
53,F,fisher,1563.41
53,X,fisher,1553.11
53,F,homemaker,64.16
53,F,farmer,1460.20
53,M,fisher,1485.60
53,F,service provider,3557.32
53,M,fisher,1574.51
53,F,homemaker,70.29
53,F,service provider,3466.02
53,M,farmer,1517.23
53,M,unemployed,70.73
53,M,farmer,1441.24
53,F,craftsman,2976.61
53,M,service provider,3583.81
53,F,homemaker,74.27
53,F,farmer,1410.83
53,F,farmer,1358.10
53,M,farmer,1394.41
53,X,homemaker,76.04
53,M,fisher,1416.01
53,F,craftsman,2711.35
53,M,craftsman,2714.12
53,F,service provider,3642.44
53,M,homemaker,71.82
53,M,craftsman,2701.36
53,F,farmer,1294.82
53,M,craftsman,2795.44
53,M,unemployed,80.48
53,F,homemaker,81.96
53,F,fisher,1435.35
53,F,farmer,1412.90
53,M,civil servant,3265.29
53,F,fisher,1273.26
53,M,civil servant,3346.39
53,F,homemaker,81.59
53,F,civil servant,3145.52
53,F,farmer,1355.81
53,M,unemployed,82.20
53,F,service provider,3239.85
53,M,farmer,1290.93
53,M,unemployed,84.26
53,M,farmer,1267.65
53,M,unemployed,87.11
53,M,fisher,1235.42
53,M,fisher,1312.54
53,M,farmer,1227.85
53,F,unemployed,84.22
53,M,fisher,1348.75
53,F,civil servant,2953.00
53,F,fisher,1257.50
53,F,homemaker,91.95
53,F,homemaker,91.05
53,F,fisher,1216.70
53,M,craftsman,2484.17
53,X,service provider,3071.58
53,M,homemaker,93.45
53,F,fisher,1162.38
53,M,homemaker,92.93
53,F,unemployed,88.16
53,F,homemaker,92.31
53,F,unemployed,88.60
53,F,civil servant,2680.74
53,M,craftsman,2103.84
53,M,craftsman,2241.58
53,M,service provider,2704.69
53,F,homemaker,95.88
53,F,homemaker,90.42
53,F,service provider,2845.04
53,F,service provider,2515.86
53,M,homemaker,94.76
53,M,civil servant,2538.80
53,M,fisher,1076.13
53,M,craftsman,2177.59
53,M,homemaker,91.97
53,F,fisher,1083.62
53,F,homemaker,99.08
53,M,fisher,1061.00
53,M,service provider,2432.70
53,M,service provider,2558.38
53,F,unemployed,96.16
53,M,child,0.00
53,X,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,X,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,X,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,X,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,X,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,F,child,0.00
53,F,child,0.00
53,M,child,0.00
53,M,child,0.00
53,M,child,0.00
53,F,child,0.00
53,X,child,0.00
54,M,farmer,3406.38
54,F,farmer,3252.50
54,F,service provider,10422.89
54,M,civil servant,9217.06
54,M,retired,4418.00
54,F,retired,2126.59
54,F,farmer,3486.20
54,F,fisher,4114.99
54,F,fisher,4301.91
54,F,homemaker,-745.08
54,F,fisher,5322.31
54,X,retired,4322.22
54,F,craftsman,8742.89
54,F,fisher,2895.51
54,M,homemaker,-656.27
54,M,fisher,4338.73
54,M,service provider,9373.26
54,M,farmer,3576.50
54,M,homemaker,-636.71
54,M,homemaker,-640.74
54,F,retired,1974.99
54,F,farmer,3666.55
54,M,retired,-1040.45
54,M,farmer,3261.33
54,F,retired,1794.24
54,F,retired,-271.52
54,F,retired,5008.96
54,X,farmer,3134.04
54,M,unemployed,-558.06
54,M,farmer,3760.24
54,F,retired,721.17
54,F,retired,3503.80
54,F,homemaker,-620.18
54,F,retired,4385.68
54,F,farmer,3933.53
54,M,retired,4333.54
54,F,farmer,3559.88
54,M,retired,2440.11
54,F,retired,1432.46
54,M,retired,-806.09
54,F,homemaker,-399.37
54,F,service provider,8660.69
54,X,retired,1361.43
54,F,fisher,4339.58
54,M,service provider,9030.48
54,M,craftsman,7146.64
54,M,fisher,5011.61
54,F,retired,2076.41
54,F,fisher,5052.91
54,F,retired,-1003.46
54,M,retired,-905.76
54,M,retired,1347.15
54,F,fisher,5478.90
54,X,retired,-122.24
54,M,homemaker,-552.07
54,M,craftsman,6927.02
54,M,farmer,3647.60
54,F,civil servant,11185.52
54,X,craftsman,8074.28
54,X,civil servant,9480.92
54,F,service provider,8707.47
54,X,farmer,3756.27
54,F,retired,1568.06
54,M,civil servant,9019.03
54,F,retired,-817.17
54,M,service provider,10096.76
54,F,retired,4002.00
54,M,retired,-816.48
54,M,retired,4005.38
54,M,retired,3432.49
54,F,service provider,10648.97
54,F,service provider,10633.51
54,M,homemaker,-590.13
54,F,craftsman,7862.48
54,F,retired,-1130.49
54,M,retired,3582.02
54,M,retired,4167.80
54,M,farmer,3949.35
54,M,retired,5049.92
54,M,retired,3445.87
54,F,retired,1444.48
54,F,craftsman,7390.55
54,M,fisher,4357.90
54,F,civil servant,9744.97
54,F,farmer,3378.25
54,F,craftsman,7200.00
54,M,craftsman,8024.84
54,M,fisher,4251.82
54,M,craftsman,7608.44
54,F,retired,1698.95
54,F,craftsman,7991.50
54,F,retired,1979.79
54,M,craftsman,8794.27
54,F,retired,-1078.93
54,M,civil servant,8072.77
54,M,craftsman,6254.28
54,M,retired,-1081.49
54,M,retired,4335.23
54,F,retired,740.73
54,F,craftsman,7056.06
54,F,civil servant,9392.13
54,M,retired,-798.29
54,F,service provider,10659.74
54,F,retired,3595.63
54,F,service provider,9670.05
54,F,homemaker,-717.68
54,F,fisher,4347.34
54,F,civil servant,10383.12
54,M,fisher,4376.55
54,M,retired,1487.45
54,F,fisher,4627.09
54,F,service provider,10874.46
54,M,civil servant,10344.97
54,M,civil servant,10918.85
54,F,fisher,4063.28
54,M,farmer,3829.04
54,F,homemaker,-443.64
54,M,fisher,3859.85
54,F,service provider,7973.28
54,M,fisher,4080.04
54,F,service provider,8178.57
54,F,service provider,8031.94
54,M,farmer,3094.21
54,M,farmer,2900.36
54,F,craftsman,6250.54
54,X,unemployed,-331.97
54,F,farmer,3075.67
54,M,farmer,3005.85
54,M,fisher,3943.21
54,F,craftsman,5422.00
54,M,homemaker,-279.52
54,F,service provider,7266.47
54,F,civil servant,7497.60
54,F,homemaker,-247.35
54,M,fisher,3687.06
54,M,civil servant,7055.60
54,M,civil servant,6990.33
54,F,homemaker,-213.95
54,M,craftsman,5468.79
54,F,unemployed,-195.86
54,F,craftsman,5461.49
54,F,fisher,3355.04
54,M,farmer,2182.13
54,F,homemaker,-176.33
54,F,homemaker,-184.16
54,F,craftsman,5607.82
54,F,fisher,3236.07
54,M,farmer,2391.39
54,F,unemployed,-153.36
54,M,homemaker,-153.30
54,F,unemployed,-148.38
54,F,craftsman,5107.37
54,F,fisher,3137.31
54,M,farmer,2472.37
54,M,craftsman,5087.70
54,F,farmer,2446.56
54,F,civil servant,6281.35
54,F,unemployed,-119.91
54,M,farmer,2453.51
54,M,fisher,3001.25
54,M,craftsman,5059.39
54,M,farmer,2427.02
54,F,civil servant,6130.76
54,F,homemaker,-93.56
54,F,fisher,2968.05
54,M,service provider,5970.79
54,M,unemployed,-92.04
54,F,service provider,5882.33
54,X,fisher,2859.66
54,F,craftsman,4425.16
54,M,service provider,5496.69
54,F,civil servant,5838.28
54,F,service provider,6037.03
54,F,homemaker,-63.56
54,F,fisher,2779.33
54,F,fisher,2730.42
54,M,homemaker,-61.03
54,M,homemaker,-59.14
54,X,civil servant,5491.90
54,F,farmer,2292.61
54,X,craftsman,4446.26
54,M,homemaker,-44.18
54,F,craftsman,4170.55
54,F,homemaker,-44.17
54,M,service provider,5430.98
54,F,service provider,5533.59
54,M,craftsman,4186.46
54,F,service provider,5246.41
54,F,farmer,2130.10
54,F,fisher,2700.71
54,F,civil servant,5173.16
54,F,service provider,5484.12
54,F,homemaker,-27.32
54,F,farmer,2163.03
54,M,fisher,2741.77
54,M,fisher,2708.09
54,F,homemaker,-13.90
54,M,unemployed,-14.68
54,M,farmer,1937.24
54,F,fisher,2600.16
54,F,fisher,2730.40
54,F,farmer,2078.83
54,F,craftsman,3766.08
54,F,civil servant,4727.59
54,F,unemployed,-1.36
54,F,craftsman,3965.98
54,F,craftsman,3837.17
54,M,craftsman,3826.18
54,F,civil servant,4894.53
54,F,civil servant,5031.64
54,M,farmer,1983.42
54,M,craftsman,3934.38
54,M,fisher,2410.45
54,M,farmer,1864.82
54,F,farmer,1831.73
54,M,unemployed,11.43
54,F,service provider,4819.50
54,F,unemployed,11.61
54,M,homemaker,21.61
54,F,farmer,1833.02
54,F,farmer,1846.67
54,F,craftsman,3549.09
54,M,farmer,1872.17
54,F,homemaker,21.72
54,F,craftsman,3750.39
54,F,service provider,4573.85
54,F,farmer,1914.59
54,F,craftsman,3633.37
54,F,fisher,2272.41
54,F,fisher,2232.74
54,M,homemaker,32.02
54,F,homemaker,30.70
54,M,fisher,2277.50
54,M,fisher,2354.83
54,M,fisher,2201.25
54,M,fisher,2339.99
54,M,craftsman,3603.47
54,M,fisher,2134.95
54,M,craftsman,3330.75
54,M,homemaker,38.93
54,M,homemaker,39.67
54,M,fisher,2186.29
54,M,civil servant,4146.63
54,M,craftsman,3442.34
54,M,civil servant,4027.81
54,M,fisher,2208.98
54,F,fisher,2061.18
54,F,homemaker,46.51
54,M,craftsman,3518.20
54,F,service provider,4008.46
54,F,farmer,1620.04
54,M,service provider,3972.70
54,X,civil servant,4118.06
54,M,fisher,2102.03
54,F,homemaker,50.59
54,M,farmer,1685.88
54,F,craftsman,3293.33
54,F,farmer,1650.29
54,F,unemployed,54.31
54,F,farmer,1571.94
54,F,fisher,2017.67
54,X,fisher,2088.29
54,F,homemaker,60.61
54,F,farmer,1642.80
54,M,fisher,2082.22
54,F,service provider,3737.52
54,M,fisher,2120.00
54,F,homemaker,62.91
54,F,service provider,3782.64
54,M,farmer,1572.61
54,M,unemployed,64.26
54,M,farmer,1503.14
54,F,craftsman,3132.52
54,M,service provider,3711.84
54,F,homemaker,65.43
54,F,farmer,1449.44
54,F,farmer,1497.99
54,M,farmer,1436.71
54,X,homemaker,69.27
54,M,fisher,1960.19
54,F,craftsman,2830.97
54,M,craftsman,2839.53
54,F,service provider,3517.84
54,M,homemaker,73.95
54,M,craftsman,2768.40
54,F,farmer,1404.81
54,M,craftsman,2731.75
54,M,unemployed,72.41
54,F,homemaker,76.35
54,F,fisher,1786.96
54,F,farmer,1447.02
54,M,civil servant,3488.68
54,F,fisher,1688.62
54,M,civil servant,3417.92
54,F,homemaker,76.83
54,F,civil servant,3310.08
54,F,farmer,1315.50
54,M,unemployed,82.79
54,F,service provider,3229.94
54,M,farmer,1295.79
54,M,unemployed,80.21
54,M,farmer,1293.68
54,M,unemployed,79.57
54,M,fisher,1672.65
54,M,fisher,1747.93
54,M,farmer,1327.16
54,F,unemployed,82.88
54,M,fisher,1735.02
54,F,civil servant,3169.19
54,F,fisher,1569.78
54,F,homemaker,89.56
54,F,homemaker,88.35
54,F,fisher,1609.00
54,M,craftsman,2538.02
54,X,service provider,3147.60
54,M,homemaker,85.82
54,F,fisher,1613.37
54,M,homemaker,89.60
54,F,farmer,1186.90
54,F,homemaker,93.44
54,F,unemployed,90.34
54,F,civil servant,2759.28
54,M,craftsman,2383.29
54,M,craftsman,2342.92
54,M,service provider,2962.39
54,F,homemaker,94.45
54,F,homemaker,89.49
54,F,service provider,2974.90
54,F,service provider,2621.97
54,M,homemaker,91.49
54,M,civil servant,2811.19
54,M,fisher,1396.94
54,M,craftsman,2159.32
54,M,homemaker,95.46
54,F,fisher,1381.06
54,F,homemaker,98.25
54,M,fisher,1417.09
54,M,service provider,2671.87
54,M,service provider,2543.59
54,F,unemployed,97.46
54,M,craftsman,2035.72
54,X,service provider,2390.26
54,M,fisher,1262.63
54,F,craftsman,2001.29
54,F,fisher,1283.12
54,F,fisher,1378.77
54,M,homemaker,95.32
54,M,homemaker,90.32
54,M,homemaker,94.72
54,F,homemaker,94.35
54,F,homemaker,98.32
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,X,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,X,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,X,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,X,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,F,child,0.00
54,M,child,0.00
54,M,child,0.00
54,M,child,0.00
54,F,child,0.00
54,X,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,X,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
54,F,child,0.00
54,M,child,0.00
55,M,farmer,3583.52
55,F,farmer,3287.22
55,F,service provider,11061.08
55,M,civil servant,9695.02
55,M,retired,4507.54
55,F,farmer,3886.12
55,F,fisher,3612.98
55,F,fisher,3792.04
55,F,homemaker,-783.06
55,F,fisher,4284.21
55,X,retired,4629.15
55,F,retired,3134.74
55,F,fisher,2197.20
55,M,homemaker,-699.85
55,M,fisher,3786.20
55,M,service provider,10029.53
55,M,farmer,4075.49
55,M,homemaker,-700.46
55,M,homemaker,-683.30
55,F,farmer,3941.50
55,M,retired,-1141.23
55,M,farmer,3313.47
55,F,retired,1724.68
55,F,retired,-304.71
55,F,retired,4683.83
55,X,farmer,3260.80
55,M,unemployed,-605.44
55,M,farmer,3988.98
55,F,retired,767.28
55,F,retired,3769.08
55,F,homemaker,-702.83
55,F,retired,4390.66
55,F,farmer,4155.25
55,M,retired,4519.14
55,F,farmer,3979.89
55,M,retired,2538.57
55,F,retired,1539.15
55,M,retired,-915.18
55,F,homemaker,-435.95
55,F,service provider,8470.60
55,X,retired,1446.59
55,F,fisher,3771.07
55,M,service provider,9580.47
55,M,craftsman,7209.64
55,M,fisher,4655.88
55,F,retired,2063.55
55,F,fisher,4351.70
55,F,retired,-1072.90
55,M,retired,-1014.57
55,M,retired,1421.92
55,F,retired,1760.27
55,X,retired,-146.15
55,M,homemaker,-571.11
55,M,craftsman,6915.55
55,M,farmer,3542.23
55,F,retired,4268.34
55,X,craftsman,8458.19
55,X,civil servant,9720.16
55,F,service provider,9241.84
55,X,farmer,3725.49
55,F,retired,1617.62
55,M,civil servant,9525.37
55,M,service provider,9727.83
55,F,retired,4234.01
55,M,retired,-896.26
55,M,retired,4361.26
55,M,retired,3429.20
55,F,service provider,10519.29
55,F,retired,4269.01
55,M,homemaker,-661.19
55,F,craftsman,8745.19
55,F,retired,-1167.08
55,M,retired,3666.92
55,M,retired,4546.03
55,M,farmer,4329.86
55,M,retired,3325.88
55,F,retired,1584.99
55,F,craftsman,7591.70
55,M,fisher,3917.20
55,F,retired,3027.97
55,F,farmer,3470.77
55,F,craftsman,8072.37
55,M,craftsman,8385.96
55,M,fisher,3622.29
55,M,craftsman,8142.89
55,F,retired,1715.58
55,F,craftsman,8079.83
55,F,retired,1978.45
55,M,craftsman,9112.68
55,F,retired,-1101.73
55,M,civil servant,8915.87
55,M,retired,617.91
55,M,retired,-1146.89
55,M,retired,4226.23
55,F,retired,707.40
55,F,craftsman,7633.65
55,F,civil servant,9799.58
55,M,retired,-904.91
55,F,service provider,10377.30
55,F,retired,3709.84
55,F,service provider,10084.82
55,F,homemaker,-822.41
55,F,fisher,3586.48
55,F,civil servant,10359.67
55,M,fisher,3793.98
55,M,retired,1565.36
55,F,fisher,3995.07
55,F,service provider,10727.45
55,M,civil servant,10455.60
55,M,civil servant,10784.43
55,F,retired,585.68
55,M,farmer,3737.31
55,F,homemaker,-512.49
55,M,fisher,3463.57
55,F,service provider,8147.37
55,M,fisher,3467.60
55,F,service provider,8517.76
55,F,service provider,7994.88
55,M,farmer,3243.51
55,M,farmer,3078.95
55,F,craftsman,6592.36
55,X,unemployed,-347.26
55,F,farmer,3238.98
55,M,farmer,3035.15
55,M,fisher,3079.08
55,F,craftsman,5576.80
55,M,homemaker,-297.71
55,F,service provider,7801.34
55,F,civil servant,7607.03
55,F,homemaker,-285.09
55,M,fisher,3013.06
55,M,civil servant,7705.72
55,M,civil servant,7466.44
55,F,homemaker,-239.44
55,M,craftsman,5983.69
55,F,unemployed,-232.33
55,F,craftsman,5787.79
55,F,fisher,2851.50
55,M,farmer,2301.68
55,F,homemaker,-198.13
55,F,homemaker,-194.83
55,F,craftsman,5613.03
55,F,fisher,2682.44
55,M,farmer,2534.24
55,F,unemployed,-169.91
55,M,homemaker,-178.01
55,F,fisher,1871.91
55,F,craftsman,5076.35
55,F,fisher,2652.34
55,M,farmer,2512.28
55,M,craftsman,5356.93
55,F,farmer,2527.56
55,F,civil servant,6009.71
55,F,unemployed,-130.40
55,M,farmer,2470.36
55,M,fisher,2624.74
55,M,craftsman,5292.17
55,M,farmer,2323.52
55,F,civil servant,6399.38
55,F,homemaker,-106.69
55,F,fisher,2482.66
55,M,service provider,6096.32
55,M,fisher,1845.84
55,F,service provider,6193.96
55,X,fisher,2499.41
55,F,craftsman,4786.13
55,M,service provider,6099.09
55,F,civil servant,6092.58
55,F,service provider,5705.82
55,F,homemaker,-72.86
55,F,fisher,2314.26
55,F,fisher,2262.20
55,M,homemaker,-76.72
55,M,homemaker,-72.81
55,X,civil servant,5822.75
55,F,farmer,2300.82
55,X,craftsman,4707.20
55,M,homemaker,-59.82
55,F,craftsman,4629.86
55,F,homemaker,-57.43
55,M,service provider,5536.15
55,F,service provider,5527.27
55,M,craftsman,4648.67
55,F,service provider,5387.99
55,F,farmer,2101.26
55,F,fisher,2330.65
55,F,civil servant,5492.36
55,F,service provider,5498.09
55,F,homemaker,-41.94
55,F,farmer,2150.01
55,M,fisher,2178.27
55,M,fisher,2204.30
55,F,homemaker,-26.76
55,M,unemployed,-25.07
55,M,farmer,2063.72
55,F,fisher,2126.86
55,F,fisher,2224.28
55,F,farmer,2083.67
55,F,craftsman,3949.50
