year,sex,profession,income,age
58,M,child,0.00,4
58,X,child,0.00,4
58,M,child,0.00,4
58,F,child,0.00,4
58,M,child,0.00,4
58,F,child,0.00,4
58,M,child,0.00,4
58,F,child,0.00,3
58,M,child,0.00,3
58,F,child,0.00,3
58,F,child,0.00,3
58,M,child,0.00,3
58,F,child,0.00,3
58,X,child,0.00,3
58,F,child,0.00,2
58,X,child,0.00,2
58,M,child,0.00,2
58,M,child,0.00,2
58,F,child,0.00,2
58,F,child,0.00,2
58,F,child,0.00,2
58,F,child,0.00,1
58,F,child,0.00,1
58,F,child,0.00,1
58,F,child,0.00,1
58,M,child,0.00,1
58,F,child,0.00,1
58,M,child,0.00,1
58,M,child,0.00,1
58,M,child,0.00,0
58,M,child,0.00,0
58,F,child,0.00,0
58,F,child,0.00,0
58,F,child,0.00,0
58,M,child,0.00,0
58,M,child,0.00,0
59,M,retired,1127.87,60
59,F,retired,1096.63,60
59,F,retired,4108.74,67
59,M,retired,3538.59,62
59,F,retired,1228.16,64
59,F,retired,1346.10,60
59,F,retired,1420.67,60
59,F,retired,-1007.67,68
59,F,retired,1727.32,67
59,F,retired,3759.61,69
59,F,retired,-678.12,66
59,M,retired,-883.77,66
59,M,retired,1338.26,60
59,M,retired,3396.42,63
59,M,retired,1311.88,65
59,M,retired,-910.86,66
59,M,retired,-877.10,65
59,F,retired,1284.00,64
59,M,retired,-1414.53,74
59,M,retired,1070.70,60
59,F,retired,2035.76,70
59,X,farmer,3577.23,59
59,M,retired,-832.49,64
59,M,retired,1221.97,65
59,F,retired,4306.95,75
59,F,retired,-949.84,66
59,F,retired,4888.13,71
59,F,retired,1306.33,66
59,M,retired,4690.17,71
59,F,retired,1234.85,65
59,M,retired,2762.41,71
59,M,retired,-1165.23,70
59,F,homemaker,-599.98,59
59,F,retired,2002.02,67
59,F,retired,1456.47,62
59,M,retired,3513.49,63
59,M,retired,2594.67,62
59,F,retired,1743.85,66
59,M,retired,-1281.26,72
59,F,retired,1928.28,69
59,X,retired,-258.10,70
59,M,retired,-757.99,63
59,M,craftsman,5118.08,59
59,M,retired,1185.73,63
59,X,retired,3441.72,67
59,X,retired,3676.63,64
59,F,retired,3213.87,61
59,X,retired,1188.77,64
59,M,retired,3237.72,61
59,M,retired,3708.35,64
59,F,retired,4505.65,80
59,M,retired,3841.35,72
59,F,retired,4071.45,66
59,F,retired,4474.70,69
59,M,retired,-846.77,65
59,F,retired,3168.95,66
59,M,retired,4088.28,74
59,M,retired,1594.93,68
59,F,retired,2676.89,61
59,M,retired,1472.18,61
59,F,retired,3454.52,69
59,F,retired,1121.24,61
59,F,retired,2688.00,63
59,M,retired,3146.45,65
59,M,retired,1377.15,61
59,M,retired,2691.25,68
59,F,retired,1894.72,70
59,F,retired,2799.33,64
59,M,retired,3451.43,68
59,M,civil servant,9399.90,59
59,M,retired,675.96,69
59,M,retired,4735.00,71
59,F,retired,2689.98,62
59,F,retired,3547.38,64
59,F,retired,4129.02,67
59,F,retired,3231.20,66
59,F,retired,-1048.64,68
59,F,fisher,4150.02,59
59,F,retired,3959.21,66
59,M,retired,1346.41,60
59,F,retired,1459.03,63
59,F,retired,4415.26,68
59,M,retired,4054.01,65
59,M,retired,4218.04,67
59,M,retired,1319.95,65
59,F,retired,-666.82,61
59,M,fisher,3718.12,58
59,F,service provider,9137.56,58
59,M,fisher,3915.76,58
59,F,service provider,9530.27,58
59,F,service provider,9831.27,58
59,M,farmer,3752.97,58
59,M,farmer,3677.63,57
59,F,craftsman,4673.94,57
59,X,unemployed,-510.14,57
59,F,farmer,3472.37,57
59,M,farmer,3439.97,56
59,M,fisher,3851.04,56
59,F,craftsman,3500.86,56
59,M,homemaker,-432.28,55
59,F,service provider,9197.35,55
59,F,civil servant,8967.78,55
59,F,homemaker,-376.46,54
59,M,fisher,3492.93,54
59,M,civil servant,8487.21,54
59,M,civil servant,8259.69,53
59,F,homemaker,-370.03,53
59,M,craftsman,4018.38,53
59,F,unemployed,-342.00,52
59,F,craftsman,4198.90,52
59,F,fisher,3396.62,52
59,M,farmer,2721.78,52
59,F,homemaker,-281.93,51
59,F,homemaker,-285.42,51
59,F,craftsman,3773.42,51
59,F,fisher,3099.48,50
59,M,farmer,3124.62,50
59,F,unemployed,-273.79,50
59,M,homemaker,-271.12,50
59,F,fisher,2193.46,50
59,F,craftsman,3818.52,49
59,F,fisher,2929.09,49
59,M,farmer,2859.12,49
59,M,craftsman,3758.19,49
59,F,farmer,3023.69,49
59,F,civil servant,7416.26,48
59,F,unemployed,-210.22,48
59,M,farmer,2987.64,48
59,M,fisher,3059.82,48
59,M,craftsman,3448.57,48
59,M,farmer,2779.40,47
59,F,civil servant,6842.37,47
59,F,homemaker,-194.82,47
59,F,fisher,2803.05,47
59,M,service provider,7018.60,47
59,M,fisher,2172.86,47
59,F,service provider,6551.80,46
59,X,fisher,2875.63,46
59,F,craftsman,3426.24,46
59,M,service provider,6986.20,46
59,F,civil servant,6584.15,46
59,F,service provider,7159.52,46
59,F,homemaker,-133.99,45
59,F,fisher,2609.86,45
59,F,fisher,2660.39,45
59,M,homemaker,-146.36,45
59,M,homemaker,-135.26,45
59,X,civil servant,6435.09,45
59,F,farmer,2652.89,45
59,X,craftsman,3290.70,45
59,M,homemaker,-121.42,44
59,F,craftsman,3053.50,44
59,F,homemaker,-119.97,44
59,M,service provider,6721.88,44
59,F,service provider,6479.36,44
59,M,craftsman,2981.49,44
59,F,service provider,6412.51,44
59,F,farmer,2436.84,43
59,F,fisher,2511.91,43
59,F,civil servant,5990.60,43
59,F,service provider,6480.85,43
59,F,homemaker,-97.48,43
59,F,farmer,2532.29,43
59,M,fisher,2573.04,43
59,M,fisher,2546.38,43
59,F,homemaker,-80.00,42
59,M,unemployed,-74.86,42
59,M,farmer,2370.85,42
59,F,fisher,2497.83,42
59,F,fisher,2516.32,42
59,F,farmer,2460.25,42
59,F,craftsman,2687.64,42
59,F,civil servant,5777.14,41
59,F,unemployed,-62.13,41
59,F,craftsman,2900.72,41
59,F,craftsman,2675.58,41
59,M,craftsman,2888.94,41
59,F,civil servant,5792.57,41
59,F,civil servant,6141.64,41
59,M,farmer,2273.13,40
59,M,craftsman,2682.92,40
59,M,fisher,2379.95,40
59,M,farmer,2229.91,40
59,F,farmer,2213.63,40
59,M,unemployed,-43.52,40
59,F,service provider,5842.94,40
59,F,unemployed,-42.22,40
59,M,homemaker,-28.58,39
59,F,farmer,2246.10,39
59,F,farmer,2088.31,39
59,F,craftsman,2585.82,39
59,M,farmer,2142.50,39
59,F,homemaker,-27.09,39
59,F,craftsman,2534.72,39
59,F,service provider,5634.08,39
59,F,farmer,2221.01,39
59,F,craftsman,2365.20,38
59,F,fisher,2176.65,38
59,F,fisher,2288.68,38
59,M,homemaker,-14.59,38
59,F,homemaker,-14.95,38
59,M,fisher,2209.60,38
59,M,fisher,2211.75,38
59,M,fisher,2271.63,38
59,M,fisher,2171.87,37
59,M,craftsman,2432.30,37
59,M,fisher,2235.28,37
59,M,craftsman,2376.29,37
59,M,homemaker,-2.90,37
59,M,homemaker,-3.05,37
59,M,fisher,2121.05,37
59,M,civil servant,5473.70,37
59,M,craftsman,2335.17,37
59,M,civil servant,5108.93,36
59,M,fisher,2128.62,36
59,F,fisher,2126.98,36
59,F,homemaker,7.97,36
59,M,craftsman,2321.75,36
59,F,service provider,5014.79,36
59,F,farmer,2048.24,36
59,M,service provider,5282.24,36
59,X,civil servant,4701.00,35
59,M,fisher,2037.12,35
59,F,homemaker,17.33,35
59,M,farmer,1910.28,35
59,F,craftsman,2298.69,35
59,F,farmer,1925.78,35
59,F,unemployed,17.64,35
59,F,farmer,1946.48,35
59,F,fisher,1906.10,34
59,X,fisher,1888.68,34
59,F,homemaker,27.67,34
59,F,farmer,1987.12,34
59,M,fisher,1995.16,34
59,F,service provider,4513.46,34
59,M,fisher,2026.05,34
59,F,homemaker,36.51,33
59,F,service provider,4518.87,33
59,M,farmer,1793.58,33
59,M,unemployed,37.84,33
59,M,farmer,1823.42,33
59,F,craftsman,2030.72,33
59,M,service provider,4767.09,33
59,F,homemaker,35.54,33
59,F,farmer,1796.50,33
59,F,farmer,1759.04,32
59,M,farmer,1900.91,32
59,X,homemaker,42.44,32
59,M,fisher,1785.67,32
59,F,craftsman,1944.02,32
59,M,craftsman,1958.15,32
59,F,service provider,4441.29,32
59,M,homemaker,46.27,32
59,M,craftsman,1835.29,31
59,F,farmer,1752.71,31
59,M,craftsman,1827.04,31
59,M,unemployed,53.76,31
59,F,homemaker,53.30,31
59,F,fisher,1709.91,31
59,F,farmer,1738.90,31
59,M,civil servant,4335.73,31
59,F,fisher,1737.19,30
59,M,civil servant,4036.35,30
59,F,homemaker,58.79,30
59,F,civil servant,4285.24,30
59,F,farmer,1699.32,30
59,M,fisher,1677.08,30
59,F,service provider,4092.37,30
59,M,farmer,1731.86,30
59,M,farmer,1610.67,29
59,M,farmer,1703.04,29
59,M,unemployed,66.23,29
59,M,fisher,1671.19,29
59,M,fisher,1683.20,29
59,M,farmer,1668.55,29
59,F,unemployed,62.81,29
59,M,fisher,1657.84,29
59,F,civil servant,3946.39,28
59,F,fisher,1543.80,28
59,F,homemaker,68.01,28
59,F,homemaker,67.92,28
59,F,fisher,1580.03,28
59,M,craftsman,1782.24,28
59,X,service provider,3926.35,28
59,M,homemaker,74.23,27
59,F,fisher,1505.49,27
59,M,homemaker,79.16,27
59,F,farmer,1585.70,27
59,F,homemaker,77.02,27
59,F,unemployed,78.18,27
59,F,civil servant,3716.98,26
59,M,craftsman,1641.54,26
59,M,craftsman,1551.24,26
59,M,service provider,3610.40,26
59,F,homemaker,84.84,26
59,F,homemaker,78.05,26
59,F,service provider,3587.49,26
59,F,service provider,3357.99,25
59,M,homemaker,86.51,25
59,M,civil servant,3378.06,25
59,M,fisher,1395.69,25
59,M,craftsman,1548.24,25
59,M,homemaker,83.59,25
59,F,fisher,1426.19,25
59,F,homemaker,93.67,24
59,M,fisher,1332.16,24
59,M,service provider,3473.90,24
59,M,service provider,3468.99,24
59,F,unemployed,92.35,24
59,M,craftsman,1321.61,23
59,X,service provider,3077.26,23
59,M,fisher,1409.87,23
59,F,craftsman,1345.86,23
59,F,fisher,1394.53,23
59,F,fisher,1287.95,23
59,M,homemaker,96.66,23
59,M,homemaker,92.46,23
59,M,homemaker,92.81,23
59,F,homemaker,91.11,23
59,F,homemaker,89.40,23
59,F,craftsman,1320.29,22
59,M,farmer,1304.50,22
59,F,service provider,3059.93,22
59,M,craftsman,1276.57,22
59,F,unemployed,97.42,22
59,F,craftsman,1379.89,22
59,M,homemaker,100.18,22
59,F,fisher,1344.49,22
59,F,fisher,1328.42,22
59,F,farmer,1329.94,22
59,F,fisher,1320.17,22
59,M,craftsman,1346.99,22
59,F,craftsman,1322.31,21
59,M,homemaker,102.79,21
59,M,craftsman,1279.95,21
59,F,farmer,1289.24,21
59,M,fisher,1296.77,21
59,F,homemaker,97.30,21
59,M,civil servant,2967.27,21
59,F,farmer,1197.46,21
59,M,unemployed,94.16,21
59,F,unemployed,98.59,21
59,F,fisher,1184.79,21
59,M,farmer,1214.67,20
59,M,fisher,1195.76,20
59,F,craftsman,1260.24,20
59,M,farmer,1217.67,20
59,M,craftsman,1167.19,20
59,X,farmer,1217.86,20
59,F,craftsman,1228.66,20
59,F,farmer,1165.55,20
59,M,farmer,1219.00,20
59,F,craftsman,1252.88,20
59,F,craftsman,1205.29,19
59,M,fisher,1105.03,19
59,F,fisher,1103.17,19
59,M,farmer,1131.48,19
59,F,civil servant,2824.31,19
59,F,service provider,2724.70,19
59,F,craftsman,1154.73,19
59,M,farmer,1173.20,19
59,F,farmer,1092.21,18
59,F,farmer,1057.65,18
59,M,craftsman,1117.90,18
59,F,civil servant,2614.29,18
59,F,civil servant,2652.29,18
59,F,unemployed,103.15,18
59,F,homemaker,103.81,18
59,M,homemaker,101.33,18
59,M,child,0.00,17
59,F,child,0.00,17
59,M,child,0.00,17
59,M,child,0.00,17
59,M,child,0.00,17
59,M,child,0.00,17
59,F,child,0.00,17
59,M,child,0.00,16
59,X,child,0.00,16
59,F,child,0.00,16
59,F,child,0.00,16
59,M,child,0.00,16
59,X,child,0.00,16
59,M,child,0.00,16
59,F,child,0.00,16
59,M,child,0.00,15
59,F,child,0.00,15
59,F,child,0.00,15
59,F,child,0.00,15
59,M,child,0.00,15
59,F,child,0.00,15
59,F,child,0.00,15
59,M,child,0.00,15
59,F,child,0.00,14
59,F,child,0.00,14
59,M,child,0.00,14
59,F,child,0.00,14
59,M,child,0.00,14
59,F,child,0.00,14
59,F,child,0.00,14
59,M,child,0.00,14
59,M,child,0.00,14
59,F,child,0.00,14
59,M,child,0.00,13
59,F,child,0.00,13
59,M,child,0.00,13
59,F,child,0.00,13
59,M,child,0.00,13
59,F,child,0.00,13
59,M,child,0.00,13
59,F,child,0.00,13
59,M,child,0.00,13
59,M,child,0.00,12
59,F,child,0.00,12
59,M,child,0.00,12
59,M,child,0.00,12
59,M,child,0.00,12
59,M,child,0.00,12
59,M,child,0.00,12
59,M,child,0.00,12
59,M,child,0.00,12
59,F,child,0.00,11
59,F,child,0.00,11
59,F,child,0.00,11
59,M,child,0.00,11
59,M,child,0.00,11
59,M,child,0.00,11
59,F,child,0.00,11
59,F,child,0.00,11
59,F,child,0.00,10
59,M,child,0.00,10
59,F,child,0.00,10
59,M,child,0.00,10
59,F,child,0.00,10
59,F,child,0.00,10
59,F,child,0.00,10
59,M,child,0.00,9
59,M,child,0.00,9
59,F,child,0.00,9
59,M,child,0.00,9
59,M,child,0.00,9
59,M,child,0.00,9
59,M,child,0.00,8
59,F,child,0.00,8
59,M,child,0.00,8
59,F,child,0.00,8
59,M,child,0.00,8
59,M,child,0.00,8
59,M,child,0.00,7
59,M,child,0.00,7
59,F,child,0.00,7
59,X,child,0.00,7
59,F,child,0.00,7
59,F,child,0.00,7
59,M,child,0.00,7
59,F,child,0.00,6
59,F,child,0.00,6
59,M,child,0.00,6
59,M,child,0.00,6
59,M,child,0.00,6
59,F,child,0.00,6
59,X,child,0.00,6
59,M,child,0.00,5
59,F,child,0.00,5
59,M,child,0.00,5
59,X,child,0.00,5
59,M,child,0.00,5
59,F,child,0.00,5
59,M,child,0.00,5
59,F,child,0.00,5
59,M,child,0.00,5
59,F,child,0.00,4
59,M,child,0.00,4
59,F,child,0.00,4
59,F,child,0.00,4
59,M,child,0.00,4
59,F,child,0.00,4
59,X,child,0.00,4
59,F,child,0.00,3
59,X,child,0.00,3
59,M,child,0.00,3
59,M,child,0.00,3
59,F,child,0.00,3
59,F,child,0.00,3
59,F,child,0.00,3
59,F,child,0.00,2
59,F,child,0.00,2
59,F,child,0.00,2
59,F,child,0.00,2
59,M,child,0.00,2
59,F,child,0.00,2
59,M,child,0.00,2
59,M,child,0.00,2
59,M,child,0.00,1
59,M,child,0.00,1
59,F,child,0.00,1
59,F,child,0.00,1
59,F,child,0.00,1
59,M,child,0.00,1
59,M,child,0.00,1
59,F,child,0.00,0
59,M,child,0.00,0
59,F,child,0.00,0
59,X,child,0.00,0
59,M,child,0.00,0
59,M,child,0.00,0
60,M,retired,1094.41,61
60,F,retired,1088.95,61
60,F,retired,4517.48,68
60,M,retired,3491.65,63
60,F,retired,1180.83,65
60,F,retired,1372.85,61
60,F,retired,1449.29,61
60,F,retired,-1039.48,69
60,F,retired,1757.26,68
60,F,retired,3955.25,70
60,F,retired,-765.78,67
60,M,retired,-944.59,67
60,M,retired,1389.46,61
60,M,retired,3489.15,64
60,M,retired,1364.62,66
60,M,retired,-946.67,66
60,F,retired,1283.62,65
60,M,retired,-1555.75,75
60,M,retired,1058.79,61
60,F,retired,2081.67,71
60,X,retired,991.42,60
60,M,retired,-845.50,65
60,M,retired,1318.06,66
60,F,retired,4437.99,76
60,F,retired,-954.47,67
60,F,retired,5009.31,72
60,F,retired,1443.11,67
60,F,retired,1243.91,66
60,M,retired,2858.60,72
60,M,retired,-1232.49,71
60,F,retired,-637.51,60
60,F,retired,2067.71,68
60,F,retired,1491.50,63
60,M,retired,3575.13,64
60,M,retired,2706.92,63
60,F,retired,1727.68,67
60,F,retired,1905.56,70
60,X,retired,-283.28,71
60,M,retired,-789.01,64
60,M,retired,2399.96,60
60,M,retired,1226.60,64
60,X,retired,3498.01,68
60,X,retired,3687.77,65
60,F,retired,3458.04,62
60,X,retired,1256.46,65
60,M,retired,3312.48,62
60,M,retired,3920.22,65
60,M,retired,3922.49,73
60,F,retired,4388.14,67
60,M,retired,-936.71,66
60,F,retired,3318.17,67
60,M,retired,4205.92,75
60,M,retired,1523.46,69
60,F,retired,2837.61,62
60,M,retired,1503.15,62
60,F,retired,3704.47,70
60,F,retired,1172.73,62
60,F,retired,2785.25,64
60,M,retired,3037.16,66
60,M,retired,1404.11,62
60,M,retired,2718.55,69
60,F,retired,2065.34,71
60,F,retired,2868.75,65
60,M,retired,3326.18,60
60,M,retired,648.09,70
60,M,retired,4836.55,72
60,F,retired,2620.32,63
60,F,retired,3627.27,65
60,F,retired,4233.86,68
60,F,retired,3232.29,67
60,F,retired,1406.33,60
60,F,retired,4025.47,67
60,M,retired,1423.28,61
60,F,retired,1550.54,64
60,F,retired,4486.41,69
60,M,retired,3801.22,66
60,M,retired,4166.05,68
60,M,retired,1343.23,66
60,F,retired,-685.39,62
60,M,fisher,4676.04,59
60,F,service provider,9470.70,59
60,M,fisher,4925.94,59
60,F,service provider,9886.78,59
60,F,service provider,9772.13,59
60,M,farmer,3671.62,59
60,M,farmer,3559.89,58
60,F,craftsman,8002.76,58
60,X,unemployed,-533.79,58
60,F,farmer,3550.22,58
60,M,farmer,3412.58,57
60,M,fisher,4428.24,57
60,F,craftsman,6417.90,57
60,M,homemaker,-461.50,56
60,F,service provider,8665.66,56
60,F,civil servant,8733.86,56
60,F,homemaker,-402.21,55
60,M,fisher,4531.11,55
60,M,civil servant,8654.73,55
60,M,civil servant,8407.54,54
60,F,homemaker,-391.52,54
60,M,craftsman,6992.04,54
60,F,unemployed,-362.57,53
60,F,craftsman,6536.14,53
60,F,fisher,4216.89,53
60,M,farmer,2783.61,53
60,F,homemaker,-313.07,52
60,F,homemaker,-303.47,52
60,F,craftsman,6750.32,52
60,F,fisher,4095.33,51
60,M,farmer,3021.30,51
60,F,unemployed,-281.60,51
60,M,homemaker,-295.59,51
60,F,fisher,3088.01,51
60,F,craftsman,5936.72,50
60,F,fisher,3966.46,50
60,M,farmer,2934.23,50
60,M,craftsman,6338.85,50
60,F,farmer,2983.29,50
60,F,civil servant,7508.55,49
60,F,unemployed,-236.45,49
60,M,farmer,2823.76,49
60,M,fisher,3830.22,49
60,M,craftsman,5714.60,49
60,M,farmer,2695.31,48
60,F,civil servant,7562.97,48
60,F,homemaker,-198.05,48
60,F,fisher,3488.95,48
60,M,service provider,7263.71,48
60,M,fisher,3026.42,48
60,F,service provider,7314.30,47
60,X,fisher,3686.53,47
60,F,craftsman,5637.54,47
60,M,service provider,7048.51,47
60,F,civil servant,7145.21,47
60,F,service provider,7388.21,47
60,F,homemaker,-161.75,46
60,F,fisher,3403.84,46
60,F,fisher,3286.07,46
60,M,homemaker,-154.16,46
60,M,homemaker,-164.94,46
60,X,civil servant,6729.90,46
60,F,farmer,2653.16,46
60,X,craftsman,5599.35,46
60,M,homemaker,-137.44,45
60,F,craftsman,5275.31,45
60,F,homemaker,-130.49,45
60,M,service provider,6535.44,45
60,F,service provider,6651.10,45
60,M,craftsman,5274.21,45
60,F,service provider,6497.24,45
60,F,farmer,2631.84,44
60,F,fisher,3222.46,44
60,F,civil servant,6223.81,44
60,F,service provider,6287.23,44
60,F,homemaker,-113.97,44
60,F,farmer,2523.58,44
60,M,fisher,3420.18,44
60,M,fisher,3157.09,44
60,F,homemaker,-93.67,43
60,M,unemployed,-96.05,43
60,M,farmer,2532.78,43
60,F,fisher,3069.58,43
60,F,fisher,3124.92,43
60,F,farmer,2518.92,43
60,F,craftsman,4606.24,43
60,F,civil servant,5978.95,42
60,F,unemployed,-71.42,42
60,F,craftsman,4669.52,42
60,F,craftsman,4854.55,42
60,M,craftsman,4887.74,42
60,F,civil servant,6127.44,42
60,F,civil servant,5912.87,42
60,M,farmer,2214.32,41
60,M,craftsman,4519.66,41
60,M,fisher,2940.28,41
60,M,farmer,2284.81,41
60,F,farmer,2258.62,41
60,M,unemployed,-54.84,41
60,F,service provider,5729.97,41
60,F,unemployed,-56.59,41
60,M,homemaker,-36.97,40
60,F,farmer,2374.47,40
60,F,farmer,2186.90,40
60,F,craftsman,4582.36,40
60,M,farmer,2235.48,40
60,F,homemaker,-37.66,40
60,F,craftsman,4388.25,40
60,F,service provider,5527.86,40
60,F,farmer,2276.90,40
60,F,craftsman,4455.97,39
60,F,fisher,2799.58,39
60,F,fisher,2908.03,39
60,M,homemaker,-24.85,39
60,F,homemaker,-23.88,39
60,M,fisher,2899.57,39
60,M,fisher,2723.85,39
60,M,fisher,2842.09,39
60,M,fisher,2689.08,38
60,M,craftsman,4399.60,38
60,M,fisher,2858.85,38
60,M,craftsman,4412.51,38
60,M,homemaker,-11.99,38
60,M,homemaker,-12.13,38
60,M,fisher,2685.56,38
60,M,civil servant,5320.19,38
60,M,craftsman,4430.75,38
60,M,civil servant,5044.70,37
60,M,fisher,2593.14,37
60,F,fisher,2729.86,37
60,F,homemaker,-0.82,37
60,M,craftsman,4333.75,37
60,F,service provider,5334.54,37
60,F,farmer,2156.95,37
60,M,service provider,5104.60,37
60,X,civil servant,5301.22,36
60,M,fisher,2539.35,36
60,F,homemaker,9.37,36
60,M,farmer,1943.35,36
60,F,craftsman,4186.50,36
60,F,farmer,1934.80,36
60,F,unemployed,10.17,36
60,F,farmer,1991.21,36
60,F,fisher,2558.47,35
60,X,fisher,2627.70,35
60,F,homemaker,20.11,35
60,F,farmer,1926.33,35
60,M,fisher,2590.76,35
60,F,service provider,4813.07,35
60,M,fisher,2648.62,35
60,F,homemaker,28.99,34
60,F,service provider,4802.48,34
60,M,farmer,1927.33,34
60,M,unemployed,29.86,34
60,M,farmer,1963.55,34
60,F,craftsman,3881.40,34
60,M,service provider,4693.93,34
60,F,homemaker,29.23,34
60,F,farmer,1762.25,34
60,F,farmer,1808.19,33
60,M,farmer,1866.45,33
60,X,homemaker,38.26,33
60,M,fisher,2419.47,33
60,F,craftsman,3814.15,33
60,M,craftsman,3678.51,33
60,F,service provider,4419.93,33
60,M,homemaker,39.15,33
60,M,craftsman,3660.14,32
60,F,farmer,1846.12,32
60,M,craftsman,3500.49,32
60,M,unemployed,46.04,32
60,F,homemaker,47.49,32
60,F,fisher,2314.60,32
60,F,farmer,1836.86,32
60,M,civil servant,4474.10,32
60,F,fisher,2210.93,31
60,M,civil servant,4332.75,31
60,F,homemaker,53.94,31
60,F,civil servant,4127.61,31
60,F,farmer,1745.47,31
60,M,fisher,2133.62,31
60,F,service provider,4451.27,31
60,M,farmer,1733.99,31
60,M,farmer,1584.64,30
60,M,farmer,1758.20,30
60,M,unemployed,64.21,30
60,M,fisher,2187.33,30
60,M,fisher,2096.21,30
60,M,farmer,1660.07,30
60,F,unemployed,61.61,30
60,M,fisher,2174.70,30
60,F,civil servant,3926.91,29
60,F,fisher,2094.74,29
60,F,homemaker,70.75,29
60,F,homemaker,65.51,29
60,F,fisher,2024.26,29
60,M,craftsman,3364.70,29
60,X,service provider,4063.38,29
60,M,homemaker,69.65,28
60,F,fisher,2122.09,28
60,M,homemaker,71.05,28
60,F,farmer,1482.91,28
60,F,homemaker,70.80,28
60,F,unemployed,75.78,28
60,F,civil servant,3685.37,27
60,M,craftsman,3031.00,27
60,M,craftsman,3141.98,27
60,M,service provider,3727.31,27
60,F,homemaker,76.87,27
60,F,homemaker,75.93,27
60,F,service provider,3608.27,27
60,F,service provider,3543.92,26
60,M,homemaker,86.86,26
60,M,civil servant,3699.24,26
60,M,fisher,1975.97,26
60,M,craftsman,2823.82,26
60,M,homemaker,82.02,26
60,F,fisher,1892.37,26
60,F,homemaker,87.13,25
60,M,fisher,1875.29,25
60,M,service provider,3481.13,25
60,M,service provider,3309.59,25
60,F,unemployed,83.29,25
