year,sex,profession,income,age,happiness
53,M,child,0.00,7,100.00
53,F,child,0.00,7,100.00
53,M,child,0.00,7,100.00
53,M,child,0.00,6,100.00
53,F,child,0.00,6,100.00
53,M,child,0.00,6,100.00
53,M,child,0.00,6,100.00
53,M,child,0.00,6,100.00
53,M,child,0.00,6,100.00
53,M,child,0.00,6,100.00
53,M,child,0.00,6,100.00
53,M,child,0.00,6,100.00
53,F,child,0.00,5,100.00
53,F,child,0.00,5,100.00
53,F,child,0.00,5,100.00
53,M,child,0.00,5,100.00
53,M,child,0.00,5,100.00
53,M,child,0.00,5,100.00
53,F,child,0.00,5,100.00
53,F,child,0.00,5,100.00
53,F,child,0.00,4,100.00
53,M,child,0.00,4,100.00
53,F,child,0.00,4,100.00
53,M,child,0.00,4,100.00
53,F,child,0.00,4,100.00
53,F,child,0.00,4,100.00
53,F,child,0.00,4,100.00
53,M,child,0.00,3,100.00
53,M,child,0.00,3,100.00
53,F,child,0.00,3,100.00
53,M,child,0.00,3,100.00
53,M,child,0.00,3,100.00
53,M,child,0.00,3,100.00
53,M,child,0.00,2,100.00
53,F,child,0.00,2,100.00
53,M,child,0.00,2,100.00
53,F,child,0.00,2,100.00
53,M,child,0.00,2,100.00
53,M,child,0.00,2,100.00
53,M,child,0.00,1,100.00
53,M,child,0.00,1,100.00
53,F,child,0.00,1,100.00
53,X,child,0.00,1,100.00
53,F,child,0.00,1,100.00
53,F,child,0.00,1,100.00
53,M,child,0.00,1,100.00
53,F,child,0.00,0,100.00
53,F,child,0.00,0,100.00
53,M,child,0.00,0,100.00
53,M,child,0.00,0,100.00
53,M,child,0.00,0,100.00
53,F,child,0.00,0,100.00
53,X,child,0.00,0,100.00
54,M,farmer,3406.38,55,101.11
54,F,farmer,3252.50,55,101.06
54,F,service provider,10422.89,62,103.18
54,M,civil servant,9217.06,57,102.96
54,M,retired,4418.00,67,110.62
54,F,retired,2126.59,75,110.40
54,F,farmer,3486.20,59,101.20
54,F,fisher,4114.99,55,101.46
54,F,fisher,4301.91,55,101.48
54,F,homemaker,-745.08,63,100.30
54,F,fisher,5322.31,62,101.87
54,X,retired,4322.22,68,111.16
54,F,craftsman,8742.89,64,102.91
54,F,fisher,2895.51,61,95.86
54,M,homemaker,-656.27,61,100.27
54,M,fisher,4338.73,55,101.48
54,M,service provider,9373.26,58,103.02
54,M,farmer,3576.50,60,101.31
54,M,homemaker,-636.71,61,100.27
54,M,homemaker,-640.74,60,100.27
54,F,retired,1974.99,71,110.24
54,F,farmer,3666.55,59,101.29
54,M,retired,-1040.45,69,100.30
54,M,farmer,3261.33,55,101.09
54,F,retired,1794.24,65,105.88
54,F,retired,-271.52,67,100.01
54,F,retired,5008.96,71,111.80
54,X,farmer,3134.04,54,100.99
54,M,unemployed,-558.06,59,80.30
54,M,farmer,3760.24,60,101.31
54,F,retired,721.17,68,105.88
54,F,retired,3503.80,70,111.19
54,F,homemaker,-620.18,61,100.30
54,F,retired,4385.68,66,109.59
54,F,farmer,3933.53,61,101.36
54,M,retired,4333.54,66,109.61
54,F,farmer,3559.88,60,101.30
54,M,retired,2440.11,66,108.63
54,F,retired,1432.46,68,108.84
54,M,retired,-806.09,65,100.27
54,F,homemaker,-399.37,54,100.30
54,F,service provider,8660.69,62,102.88
54,X,retired,1361.43,65,105.37
54,F,fisher,4339.58,57,101.54
54,M,service provider,9030.48,58,102.94
54,M,craftsman,7146.64,57,102.58
54,M,fisher,5011.61,63,101.83
54,F,retired,2076.41,73,110.35
54,F,fisher,5052.91,61,101.74
54,F,retired,-1003.46,68,100.27
54,M,retired,-905.76,67,100.27
54,M,retired,1347.15,67,108.16
54,F,fisher,5478.90,64,101.96
54,X,retired,-122.24,65,100.31
54,M,homemaker,-552.07,58,100.30
54,M,craftsman,6927.02,54,102.46
54,M,farmer,3647.60,58,101.24
54,F,civil servant,11185.52,64,103.29
54,X,craftsman,8074.28,62,102.77
54,X,civil servant,9480.92,59,103.04
54,F,service provider,8707.47,56,102.94
54,X,farmer,3756.27,59,101.28
54,F,retired,1568.06,71,109.67
54,M,civil servant,9019.03,56,102.91
54,F,retired,-817.17,65,100.30
54,M,service provider,10096.76,59,103.07
54,F,retired,4002.00,75,111.55
54,M,retired,-816.48,72,100.27
54,M,retired,4005.38,66,109.54
54,M,retired,3432.49,67,110.24
54,F,service provider,10648.97,61,103.20
54,F,service provider,10633.51,64,103.25
54,M,homemaker,-590.13,60,100.27
54,F,craftsman,7862.48,61,102.70
54,F,retired,-1130.49,71,100.27
54,M,retired,3582.02,69,111.08
54,M,retired,4167.80,80,111.65
54,M,farmer,3949.35,63,101.47
54,M,retired,5049.92,74,111.95
54,M,retired,3445.87,66,109.17
54,F,retired,1444.48,69,109.16
54,F,craftsman,7390.55,56,102.58
54,M,fisher,4357.90,56,101.49
54,F,civil servant,9744.97,64,103.10
54,F,farmer,3378.25,56,101.10
54,F,craftsman,7200.00,58,102.58
54,M,craftsman,8024.84,60,102.75
54,M,fisher,4251.82,56,101.49
54,M,craftsman,7608.44,63,102.67
54,F,retired,1698.95,65,105.79
54,F,craftsman,7991.50,59,102.72
54,F,retired,1979.79,69,109.81
54,M,craftsman,8794.27,63,102.88
54,F,retired,-1078.93,70,99.99
54,M,civil servant,8072.77,54,102.76
54,M,craftsman,6254.28,64,102.32
54,M,retired,-1081.49,70,100.30
54,M,retired,4335.23,66,109.61
54,F,retired,740.73,69,105.86
54,F,craftsman,7056.06,57,102.54
54,F,civil servant,9392.13,59,103.04
54,M,retired,-798.29,65,100.27
54,F,service provider,10659.74,62,103.18
54,F,retired,3595.63,70,111.20
54,F,service provider,9670.05,61,103.06
54,F,homemaker,-717.68,63,100.30
54,F,fisher,4347.34,54,101.46
54,F,civil servant,10383.12,61,103.18
54,M,fisher,4376.55,55,101.53
54,M,retired,1487.45,68,108.92
54,F,fisher,4627.09,58,101.60
54,F,service provider,10874.46,63,103.22
54,M,civil servant,10344.97,60,103.10
54,M,civil servant,10918.85,62,103.22
54,F,fisher,4063.28,64,101.43
54,M,farmer,3829.04,60,101.35
54,F,homemaker,-443.64,56,100.30
54,M,fisher,3859.85,53,101.37
54,F,service provider,7973.28,53,102.73
54,M,fisher,4080.04,53,101.38
54,F,service provider,8178.57,53,102.77
54,F,service provider,8031.94,53,102.71
54,M,farmer,3094.21,53,100.96
54,M,farmer,2900.36,52,100.87
54,F,craftsman,6250.54,52,102.34
54,X,unemployed,-331.97,52,80.30
54,F,farmer,3075.67,52,100.93
54,M,farmer,3005.85,51,100.88
54,M,fisher,3943.21,51,101.30
54,F,craftsman,5422.00,51,102.01
54,M,homemaker,-279.52,50,100.27
54,F,service provider,7266.47,50,102.57
54,F,civil servant,7497.60,50,102.62
54,F,homemaker,-247.35,49,100.30
54,M,fisher,3687.06,49,101.21
54,M,civil servant,7055.60,49,102.53
54,M,civil servant,6990.33,48,102.55
54,F,homemaker,-213.95,48,100.27
54,M,craftsman,5468.79,48,102.08
54,F,unemployed,-195.86,47,80.27
54,F,craftsman,5461.49,47,102.11
54,F,fisher,3355.04,47,101.07
54,M,farmer,2182.13,47,100.32
54,F,homemaker,-176.33,46,100.27
54,F,homemaker,-184.16,46,100.27
54,F,craftsman,5607.82,46,102.10
54,F,fisher,3236.07,45,100.93
54,M,farmer,2391.39,45,100.45
54,F,unemployed,-153.36,45,80.27
54,M,homemaker,-153.30,45,100.27
54,F,unemployed,-148.38,45,80.30
54,F,craftsman,5107.37,44,101.93
54,F,fisher,3137.31,44,100.92
54,M,farmer,2472.37,44,100.54
54,M,craftsman,5087.70,44,101.93
54,F,farmer,2446.56,44,100.48
54,F,civil servant,6281.35,43,102.33
54,F,unemployed,-119.91,43,80.30
54,M,farmer,2453.51,43,100.49
54,M,fisher,3001.25,43,100.82
54,M,craftsman,5059.39,43,101.93
54,M,farmer,2427.02,42,100.42
54,F,civil servant,6130.76,42,102.24
54,F,homemaker,-93.56,42,100.27
54,F,fisher,2968.05,42,100.80
54,M,service provider,5970.79,42,102.24
54,M,unemployed,-92.04,42,80.30
54,F,service provider,5882.33,41,102.19
54,X,fisher,2859.66,41,100.71
54,F,craftsman,4425.16,41,101.77
54,M,service provider,5496.69,41,102.11
54,F,civil servant,5838.28,41,102.16
54,F,service provider,6037.03,41,102.20
54,F,homemaker,-63.56,40,100.30
54,F,fisher,2779.33,40,100.71
54,F,fisher,2730.42,40,100.60
54,M,homemaker,-61.03,40,100.30
54,M,homemaker,-59.14,40,100.30
54,X,civil servant,5491.90,40,102.05
54,F,farmer,2292.61,40,100.45
54,X,craftsman,4446.26,40,101.69
54,M,homemaker,-44.18,39,100.30
54,F,craftsman,4170.55,39,101.59
54,F,homemaker,-44.17,39,100.27
54,M,service provider,5430.98,39,102.01
54,F,service provider,5533.59,39,102.05
54,M,craftsman,4186.46,39,101.60
54,F,service provider,5246.41,39,102.03
54,F,farmer,2130.10,38,100.25
54,F,fisher,2700.71,38,100.61
54,F,civil servant,5173.16,38,102.01
54,F,service provider,5484.12,38,102.07
54,F,homemaker,-27.32,38,100.27
54,F,farmer,2163.03,38,100.44
54,M,fisher,2741.77,38,100.61
54,M,fisher,2708.09,38,100.64
54,F,homemaker,-13.90,37,100.30
54,M,unemployed,-14.68,37,80.30
54,M,farmer,1937.24,37,100.28
54,F,fisher,2600.16,37,100.72
54,F,fisher,2730.40,37,100.60
54,F,farmer,2078.83,37,100.24
54,F,craftsman,3766.08,37,101.44
54,F,civil servant,4727.59,36,101.82
54,F,unemployed,-1.36,36,80.30
54,F,craftsman,3965.98,36,101.46
54,F,craftsman,3837.17,36,101.49
54,M,craftsman,3826.18,36,101.48
54,F,civil servant,4894.53,36,101.91
54,F,civil servant,5031.64,36,101.91
54,M,farmer,1983.42,35,100.22
54,M,craftsman,3934.38,35,101.44
54,M,fisher,2410.45,35,100.59
54,M,farmer,1864.82,35,100.22
54,F,farmer,1831.73,35,100.15
54,M,unemployed,11.43,35,80.30
54,F,service provider,4819.50,35,101.85
54,F,unemployed,11.61,35,80.27
54,M,homemaker,21.61,34,100.27
54,F,farmer,1833.02,34,100.08
54,F,farmer,1846.67,34,100.07
54,F,craftsman,3549.09,34,101.29
54,M,farmer,1872.17,34,100.13
54,F,homemaker,21.72,34,100.27
54,F,craftsman,3750.39,34,101.38
54,F,service provider,4573.85,34,101.74
54,F,farmer,1914.59,34,100.18
54,F,craftsman,3633.37,33,101.30
54,F,fisher,2272.41,33,100.38
54,F,fisher,2232.74,33,100.41
54,M,homemaker,32.02,33,100.30
54,F,homemaker,30.70,33,100.27
54,M,fisher,2277.50,33,100.44
54,M,fisher,2354.83,33,100.45
54,M,fisher,2201.25,33,100.32
54,M,fisher,2339.99,32,100.42
54,M,craftsman,3603.47,32,101.28
54,M,fisher,2134.95,32,100.37
54,M,craftsman,3330.75,32,101.17
54,M,homemaker,38.93,32,100.27
54,M,homemaker,39.67,32,100.30
54,M,fisher,2186.29,32,100.40
54,M,civil servant,4146.63,32,101.56
54,M,craftsman,3442.34,32,101.23
54,M,civil servant,4027.81,31,101.52
54,M,fisher,2208.98,31,100.39
54,F,fisher,2061.18,31,100.29
54,F,homemaker,46.51,31,100.30
54,M,craftsman,3518.20,31,101.22
54,F,service provider,4008.46,31,101.55
54,F,farmer,1620.04,31,99.80
54,M,service provider,3972.70,31,101.55
54,X,civil servant,4118.06,30,101.50
54,M,fisher,2102.03,30,100.24
54,F,homemaker,50.59,30,100.27
54,M,farmer,1685.88,30,99.85
54,F,craftsman,3293.33,30,101.14
54,F,farmer,1650.29,30,99.81
54,F,unemployed,54.31,30,80.31
54,F,farmer,1571.94,30,99.76
54,F,fisher,2017.67,29,100.15
54,X,fisher,2088.29,29,100.24
54,F,homemaker,60.61,29,100.27
54,F,farmer,1642.80,29,99.76
54,M,fisher,2082.22,29,100.22
54,F,service provider,3737.52,29,101.36
54,M,fisher,2120.00,29,100.26
54,F,homemaker,62.91,28,100.30
54,F,service provider,3782.64,28,101.36
54,M,farmer,1572.61,28,99.70
54,M,unemployed,64.26,28,80.31
54,M,farmer,1503.14,28,99.58
54,F,craftsman,3132.52,28,101.02
54,M,service provider,3711.84,28,101.36
54,F,homemaker,65.43,28,100.27
54,F,farmer,1449.44,28,98.32
54,F,farmer,1497.99,27,99.53
54,M,farmer,1436.71,27,99.45
54,X,homemaker,69.27,27,100.30
54,M,fisher,1960.19,27,100.07
54,F,craftsman,2830.97,27,100.85
54,M,craftsman,2839.53,27,100.86
54,F,service provider,3517.84,27,101.29
54,M,homemaker,73.95,27,100.28
54,M,craftsman,2768.40,26,100.81
54,F,farmer,1404.81,26,99.37
54,M,craftsman,2731.75,26,100.82
54,M,unemployed,72.41,26,80.33
54,F,homemaker,76.35,26,100.29
54,F,fisher,1786.96,26,99.92
54,F,farmer,1447.02,26,99.48
54,M,civil servant,3488.68,26,101.23
54,F,fisher,1688.62,25,99.72
54,M,civil servant,3417.92,25,101.20
54,F,homemaker,76.83,25,100.27
54,F,civil servant,3310.08,25,101.15
54,F,farmer,1315.50,25,99.28
54,M,unemployed,82.79,25,80.35
54,F,service provider,3229.94,25,101.14
54,M,farmer,1295.79,25,99.21
54,M,unemployed,80.21,24,80.39
54,M,farmer,1293.68,24,99.10
54,M,unemployed,79.57,24,80.39
54,M,fisher,1672.65,24,97.36
54,M,fisher,1747.93,24,99.73
54,M,farmer,1327.16,24,99.11
54,F,unemployed,82.88,24,80.39
54,M,fisher,1735.02,24,99.73
54,F,civil servant,3169.19,23,101.03
54,F,fisher,1569.78,23,99.49
54,F,homemaker,89.56,23,100.16
54,F,homemaker,88.35,23,100.16
54,F,fisher,1609.00,23,99.47
54,M,craftsman,2538.02,23,100.61
54,X,service provider,3147.60,23,101.05
54,M,homemaker,85.82,22,100.00
54,F,fisher,1613.37,22,99.29
54,M,homemaker,89.60,22,100.00
54,F,farmer,1186.90,22,90.00
54,F,homemaker,93.44,22,100.00
54,F,unemployed,90.34,22,80.62
54,F,civil servant,2759.28,21,100.78
54,M,craftsman,2383.29,21,100.41
54,M,craftsman,2342.92,21,100.43
54,M,service provider,2962.39,21,100.84
54,F,homemaker,94.45,21,100.00
54,F,homemaker,89.49,21,100.00
54,F,service provider,2974.90,21,100.87
54,F,service provider,2621.97,20,100.62
54,M,homemaker,91.49,20,100.00
54,M,civil servant,2811.19,20,100.70
54,M,fisher,1396.94,20,99.06
54,M,craftsman,2159.32,20,100.29
54,M,homemaker,95.46,20,100.00
54,F,fisher,1381.06,20,99.07
54,F,homemaker,98.25,19,100.00
54,M,fisher,1417.09,19,99.28
54,M,service provider,2671.87,19,100.55
54,M,service provider,2543.59,19,100.53
54,F,unemployed,97.46,19,85.00
54,M,craftsman,2035.72,18,100.09
54,X,service provider,2390.26,18,100.27
54,M,fisher,1262.63,18,99.48
54,F,craftsman,2001.29,18,100.07
54,F,fisher,1283.12,18,99.50
54,F,fisher,1378.77,18,99.61
54,M,homemaker,95.32,18,100.00
54,M,homemaker,90.32,18,100.00
54,M,homemaker,94.72,18,100.00
54,F,homemaker,94.35,18,100.00
54,F,homemaker,98.32,18,100.00
54,F,child,0.00,17,100.00
54,M,child,0.00,17,100.00
54,F,child,0.00,17,100.00
54,M,child,0.00,17,100.00
54,F,child,0.00,17,100.00
54,F,child,0.00,17,100.00
54,M,child,0.00,17,100.00
54,F,child,0.00,17,100.00
54,F,child,0.00,17,100.00
54,F,child,0.00,17,100.00
54,F,child,0.00,17,100.00
54,M,child,0.00,17,100.00
54,F,child,0.00,16,100.00
54,M,child,0.00,16,100.00
54,M,child,0.00,16,100.00
54,F,child,0.00,16,100.00
54,M,child,0.00,16,100.00
54,F,child,0.00,16,100.00
54,M,child,0.00,16,100.00
54,F,child,0.00,16,100.00
54,M,child,0.00,16,100.00
54,F,child,0.00,16,100.00
54,F,child,0.00,16,100.00
54,M,child,0.00,15,100.00
54,M,child,0.00,15,100.00
54,F,child,0.00,15,100.00
54,M,child,0.00,15,100.00
54,M,child,0.00,15,100.00
54,X,child,0.00,15,100.00
54,F,child,0.00,15,100.00
54,F,child,0.00,15,100.00
54,M,child,0.00,15,100.00
54,F,child,0.00,15,100.00
54,F,child,0.00,14,100.00
54,M,child,0.00,14,100.00
54,F,child,0.00,14,100.00
54,M,child,0.00,14,100.00
54,F,child,0.00,14,100.00
54,F,child,0.00,14,100.00
54,F,child,0.00,14,100.00
54,M,child,0.00,14,100.00
54,F,child,0.00,13,100.00
54,F,child,0.00,13,100.00
54,M,child,0.00,13,100.00
54,F,child,0.00,13,100.00
54,F,child,0.00,13,100.00
54,F,child,0.00,13,100.00
54,F,child,0.00,13,100.00
54,M,child,0.00,13,100.00
54,M,child,0.00,12,100.00
54,F,child,0.00,12,100.00
54,M,child,0.00,12,100.00
54,M,child,0.00,12,100.00
54,M,child,0.00,12,100.00
54,M,child,0.00,12,100.00
54,F,child,0.00,12,100.00
54,M,child,0.00,11,100.00
54,X,child,0.00,11,100.00
54,F,child,0.00,11,100.00
54,F,child,0.00,11,100.00
54,M,child,0.00,11,100.00
54,X,child,0.00,11,100.00
54,M,child,0.00,11,100.00
54,F,child,0.00,11,100.00
54,M,child,0.00,10,100.00
54,F,child,0.00,10,100.00
54,F,child,0.00,10,100.00
54,F,child,0.00,10,100.00
54,M,child,0.00,10,100.00
54,F,child,0.00,10,100.00
54,F,child,0.00,10,100.00
54,M,child,0.00,10,100.00
54,F,child,0.00,9,100.00
54,F,child,0.00,9,100.00
54,M,child,0.00,9,100.00
54,F,child,0.00,9,100.00
54,M,child,0.00,9,100.00
54,F,child,0.00,9,100.00
54,F,child,0.00,9,100.00
54,M,child,0.00,9,100.00
54,M,child,0.00,9,100.00
54,F,child,0.00,9,100.00
54,M,child,0.00,8,100.00
54,F,child,0.00,8,100.00
54,M,child,0.00,8,100.00
54,F,child,0.00,8,100.00
54,M,child,0.00,8,100.00
54,F,child,0.00,8,100.00
54,M,child,0.00,8,100.00
54,F,child,0.00,8,100.00
54,M,child,0.00,8,100.00
54,M,child,0.00,7,100.00
54,F,child,0.00,7,100.00
54,M,child,0.00,7,100.00
54,M,child,0.00,7,100.00
54,M,child,0.00,7,100.00
54,M,child,0.00,7,100.00
54,M,child,0.00,7,100.00
54,M,child,0.00,7,100.00
54,M,child,0.00,7,100.00
54,F,child,0.00,6,100.00
54,F,child,0.00,6,100.00
54,F,child,0.00,6,100.00
54,M,child,0.00,6,100.00
54,M,child,0.00,6,100.00
54,M,child,0.00,6,100.00
54,F,child,0.00,6,100.00
54,F,child,0.00,6,100.00
54,F,child,0.00,5,100.00
54,M,child,0.00,5,100.00
54,F,child,0.00,5,100.00
54,M,child,0.00,5,100.00
54,F,child,0.00,5,100.00
54,F,child,0.00,5,100.00
54,F,child,0.00,5,100.00
54,M,child,0.00,4,100.00
54,M,child,0.00,4,100.00
54,F,child,0.00,4,100.00
54,M,child,0.00,4,100.00
54,M,child,0.00,4,100.00
54,M,child,0.00,4,100.00
54,M,child,0.00,3,100.00
54,F,child,0.00,3,100.00
54,M,child,0.00,3,100.00
54,F,child,0.00,3,100.00
54,M,child,0.00,3,100.00
54,M,child,0.00,3,100.00
54,M,child,0.00,2,100.00
54,M,child,0.00,2,100.00
54,F,child,0.00,2,100.00
54,X,child,0.00,2,100.00
54,F,child,0.00,2,100.00
54,F,child,0.00,2,100.00
54,M,child,0.00,2,100.00
54,F,child,0.00,1,100.00
54,F,child,0.00,1,100.00
54,M,child,0.00,1,100.00
54,M,child,0.00,1,100.00
54,M,child,0.00,1,100.00
54,F,child,0.00,1,100.00
54,X,child,0.00,1,100.00
54,M,child,0.00,0,100.00
54,F,child,0.00,0,100.00
54,M,child,0.00,0,100.00
54,X,child,0.00,0,100.00
54,M,child,0.00,0,100.00
54,F,child,0.00,0,100.00
54,M,child,0.00,0,100.00
54,F,child,0.00,0,100.00
54,M,child,0.00,0,100.00
55,M,farmer,3583.52,56,101.25
55,F,farmer,3287.22,56,101.15
55,F,service provider,11061.08,63,103.26
55,M,civil servant,9695.02,58,103.05
55,M,retired,4507.54,68,111.22
55,F,farmer,3886.12,60,101.37
55,F,fisher,3612.98,56,101.44
55,F,fisher,3792.04,56,101.49
55,F,homemaker,-783.06,64,100.15
55,F,fisher,4284.21,63,101.79
55,X,retired,4629.15,69,111.51
55,F,retired,3134.74,65,107.02
55,F,fisher,2197.20,62,98.14
55,M,homemaker,-699.85,62,100.13
55,M,fisher,3786.20,56,101.49
55,M,service provider,10029.53,59,103.11
55,M,farmer,4075.49,61,101.47
55,M,homemaker,-700.46,62,100.13
55,M,homemaker,-683.30,61,100.13
55,F,farmer,3941.50,60,101.43
55,M,retired,-1141.23,70,100.15
55,M,farmer,3313.47,56,101.17
55,F,retired,1724.68,66,107.88
55,F,retired,-304.71,68,100.01
55,F,retired,4683.83,72,111.84
55,X,farmer,3260.80,55,101.10
55,M,unemployed,-605.44,60,80.15
55,M,farmer,3988.98,61,101.45
55,F,retired,767.28,69,106.36
55,F,retired,3769.08,71,111.34
55,F,homemaker,-702.83,62,100.15
55,F,retired,4390.66,67,110.68
55,F,farmer,4155.25,62,101.51
55,M,retired,4519.14,67,110.72
55,F,farmer,3979.89,61,101.44
55,M,retired,2538.57,67,109.68
55,F,retired,1539.15,69,109.21
55,M,retired,-915.18,66,100.13
55,F,homemaker,-435.95,55,100.15
55,F,service provider,8470.60,63,102.89
55,X,retired,1446.59,66,107.39
55,F,fisher,3771.07,58,101.51
55,M,service provider,9580.47,59,103.03
55,M,craftsman,7209.64,58,102.61
55,M,fisher,4655.88,64,101.85
55,F,retired,2063.55,74,110.31
55,F,fisher,4351.70,62,101.75
55,F,retired,-1072.90,69,100.13
55,M,retired,-1014.57,68,100.13
55,M,retired,1421.92,68,108.77
55,F,retired,1760.27,65,105.94
55,X,retired,-146.15,66,100.15
55,M,homemaker,-571.11,59,100.15
55,M,craftsman,6915.55,55,102.51
55,M,farmer,3542.23,59,101.31
55,F,retired,4268.34,65,107.50
55,X,craftsman,8458.19,63,102.84
55,X,civil servant,9720.16,60,103.09
55,F,service provider,9241.84,57,103.00
55,X,farmer,3725.49,60,101.37
55,F,retired,1617.62,72,109.69
55,M,civil servant,9525.37,57,103.01
55,M,service provider,9727.83,60,103.10
55,F,retired,4234.01,76,111.62
55,M,retired,-896.26,73,100.14
55,M,retired,4361.26,67,110.65
55,M,retired,3429.20,68,110.77
55,F,service provider,10519.29,62,103.24
55,F,retired,4269.01,65,107.49
55,M,homemaker,-661.19,61,100.13
55,F,craftsman,8745.19,62,102.83
55,F,retired,-1167.08,72,100.13
55,M,retired,3666.92,70,111.26
55,M,retired,4546.03,81,111.74
55,M,farmer,4329.86,64,101.61
55,M,retired,3325.88,67,110.21
55,F,retired,1584.99,70,109.41
55,F,craftsman,7591.70,57,102.65
55,M,fisher,3917.20,57,101.53
55,F,retired,3027.97,65,107.09
55,F,farmer,3470.77,57,101.22
55,F,craftsman,8072.37,59,102.71
55,M,craftsman,8385.96,61,102.82
55,M,fisher,3622.29,57,101.45
55,M,craftsman,8142.89,64,102.76
55,F,retired,1715.58,66,107.82
55,F,craftsman,8079.83,60,102.77
55,F,retired,1978.45,70,110.00
55,M,craftsman,9112.68,64,102.96
55,F,retired,-1101.73,71,100.00
55,M,civil servant,8915.87,55,102.88
55,M,retired,617.91,65,102.50
55,M,retired,-1146.89,71,100.15
55,M,retired,4226.23,67,110.65
55,F,retired,707.40,70,105.99
55,F,craftsman,7633.65,58,102.64
55,F,civil servant,9799.58,60,103.09
55,M,retired,-904.91,66,100.13
55,F,service provider,10377.30,63,103.22
55,F,retired,3709.84,71,111.33
55,F,service provider,10084.82,62,103.13
55,F,homemaker,-822.41,64,100.15
55,F,fisher,3586.48,55,101.43
55,F,civil servant,10359.67,62,103.21
55,M,fisher,3793.98,56,101.52
55,M,retired,1565.36,69,109.27
55,F,fisher,3995.07,59,101.60
55,F,service provider,10727.45,64,103.26
55,M,civil servant,10455.60,61,103.18
55,M,civil servant,10784.43,63,103.26
55,F,retired,585.68,65,100.71
55,M,farmer,3737.31,61,101.41
55,F,homemaker,-512.49,57,100.15
55,M,fisher,3463.57,54,101.35
55,F,service provider,8147.37,54,102.79
