year,sex,profession,income,ethnicity
59,M,child,0.00,hyperborean
59,F,child,0.00,hyperborean
59,X,child,0.00,arcadian
59,M,child,0.00,arcadian
59,F,child,0.00,arcadian
59,M,child,0.00,atlantean
59,X,child,0.00,atlantean
59,M,child,0.00,hyperborean
59,F,child,0.00,arcadian
59,M,child,0.00,arcadian
59,F,child,0.00,arcadian
59,M,child,0.00,arcadian
59,F,child,0.00,arcadian
59,M,child,0.00,atlantean
59,F,child,0.00,atlantean
59,F,child,0.00,arcadian
59,M,child,0.00,hyperborean
59,F,child,0.00,atlantean
59,X,child,0.00,atlantean
59,F,child,0.00,arcadian
59,X,child,0.00,atlantean
59,M,child,0.00,arcadian
59,M,child,0.00,arcadian
59,F,child,0.00,hyperborean
59,F,child,0.00,arcadian
59,F,child,0.00,atlantean
59,F,child,0.00,hyperborean
59,F,child,0.00,hyperborean
59,F,child,0.00,hyperborean
59,F,child,0.00,atlantean
59,M,child,0.00,arcadian
59,F,child,0.00,atlantean
59,M,child,0.00,arcadian
59,M,child,0.00,atlantean
59,M,child,0.00,atlantean
59,M,child,0.00,arcadian
59,F,child,0.00,arcadian
59,F,child,0.00,arcadian
59,F,child,0.00,hyperborean
59,M,child,0.00,arcadian
59,M,child,0.00,atlantean
59,F,child,0.00,atlantean
59,M,child,0.00,atlantean
59,F,child,0.00,atlantean
59,X,child,0.00,atlantean
59,M,child,0.00,arcadian
59,M,child,0.00,arcadian
60,M,retired,1094.41,arcadian
60,F,retired,1088.95,arcadian
60,F,retired,4517.48,atlantean
60,M,retired,3491.65,hyperborean
60,F,retired,1180.83,arcadian
60,F,retired,1372.85,atlantean
60,F,retired,1449.29,atlantean
60,F,retired,-1039.48,atlantean
60,F,retired,1757.26,atlantean
60,F,retired,3955.25,atlantean
60,F,retired,-765.78,atlantean
60,M,retired,-944.59,arcadian
60,M,retired,1389.46,arcadian
60,M,retired,3489.15,atlantean
60,M,retired,1364.62,arcadian
60,M,retired,-946.67,arcadian
60,F,retired,1283.62,arcadian
60,M,retired,-1555.75,atlantean
60,M,retired,1058.79,atlantean
60,F,retired,2081.67,atlantean
60,X,retired,991.42,arcadian
60,M,retired,-845.50,atlantean
60,M,retired,1318.06,arcadian
60,F,retired,4437.99,hyperborean
60,F,retired,-954.47,hyperborean
60,F,retired,5009.31,hyperborean
60,F,retired,1443.11,arcadian
60,F,retired,1243.91,atlantean
60,M,retired,2858.60,hyperborean
60,M,retired,-1232.49,arcadian
60,F,retired,-637.51,atlantean
60,F,retired,2067.71,atlantean
60,F,retired,1491.50,arcadian
60,M,retired,3575.13,arcadian
60,M,retired,2706.92,hyperborean
60,F,retired,1727.68,arcadian
60,F,retired,1905.56,hyperborean
60,X,retired,-283.28,atlantean
60,M,retired,-789.01,hyperborean
60,M,retired,2399.96,atlantean
60,M,retired,1226.60,arcadian
60,X,retired,3498.01,arcadian
60,X,retired,3687.77,hyperborean
60,F,retired,3458.04,hyperborean
60,X,retired,1256.46,arcadian
60,M,retired,3312.48,arcadian
60,M,retired,3920.22,arcadian
60,M,retired,3922.49,hyperborean
60,F,retired,4388.14,atlantean
60,M,retired,-936.71,arcadian
60,F,retired,3318.17,arcadian
60,M,retired,4205.92,hyperborean
60,M,retired,1523.46,arcadian
60,F,retired,2837.61,hyperborean
60,M,retired,1503.15,arcadian
60,F,retired,3704.47,atlantean
60,F,retired,1172.73,arcadian
60,F,retired,2785.25,hyperborean
60,M,retired,3037.16,hyperborean
60,M,retired,1404.11,hyperborean
60,M,retired,2718.55,arcadian
60,F,retired,2065.34,atlantean
60,F,retired,2868.75,atlantean
60,M,retired,3326.18,arcadian
60,M,retired,648.09,hyperborean
60,M,retired,4836.55,hyperborean
60,F,retired,2620.32,atlantean
60,F,retired,3627.27,atlantean
60,F,retired,4233.86,arcadian
60,F,retired,3232.29,hyperborean
60,F,retired,1406.33,arcadian
60,F,retired,4025.47,atlantean
60,M,retired,1423.28,hyperborean
60,F,retired,1550.54,arcadian
60,F,retired,4486.41,arcadian
60,M,retired,3801.22,arcadian
60,M,retired,4166.05,atlantean
60,M,retired,1343.23,arcadian
60,F,retired,-685.39,hyperborean
60,M,fisher,4676.04,atlantean
60,F,service provider,9470.70,arcadian
60,M,fisher,4925.94,atlantean
60,F,service provider,9886.78,hyperborean
60,F,service provider,9772.13,arcadian
60,M,farmer,3671.62,arcadian
60,M,farmer,3559.89,arcadian
60,F,craftsman,8002.76,hyperborean
60,X,unemployed,-533.79,hyperborean
60,F,farmer,3550.22,arcadian
60,M,farmer,3412.58,arcadian
60,M,fisher,4428.24,atlantean
60,F,craftsman,6417.90,arcadian
60,M,homemaker,-461.50,arcadian
60,F,service provider,8665.66,arcadian
60,F,civil servant,8733.86,atlantean
60,F,homemaker,-402.21,hyperborean
60,M,fisher,4531.11,hyperborean
60,M,civil servant,8654.73,arcadian
60,M,civil servant,8407.54,hyperborean
60,F,homemaker,-391.52,arcadian
60,M,craftsman,6992.04,arcadian
60,F,unemployed,-362.57,arcadian
60,F,craftsman,6536.14,atlantean
60,F,fisher,4216.89,atlantean
60,M,farmer,2783.61,hyperborean
60,F,homemaker,-313.07,arcadian
60,F,homemaker,-303.47,arcadian
60,F,craftsman,6750.32,atlantean
60,F,fisher,4095.33,atlantean
60,M,farmer,3021.30,arcadian
60,F,unemployed,-281.60,arcadian
60,M,homemaker,-295.59,arcadian
60,F,fisher,3088.01,hyperborean
60,F,craftsman,5936.72,arcadian
60,F,fisher,3966.46,hyperborean
60,M,farmer,2934.23,hyperborean
60,M,craftsman,6338.85,arcadian
60,F,farmer,2983.29,arcadian
60,F,civil servant,7508.55,atlantean
60,F,unemployed,-236.45,atlantean
60,M,farmer,2823.76,atlantean
60,M,fisher,3830.22,atlantean
60,M,craftsman,5714.60,hyperborean
60,M,farmer,2695.31,arcadian
60,F,civil servant,7562.97,atlantean
60,F,homemaker,-198.05,arcadian
60,F,fisher,3488.95,atlantean
60,M,service provider,7263.71,atlantean
60,M,fisher,3026.42,atlantean
60,F,service provider,7314.30,atlantean
60,X,fisher,3686.53,hyperborean
60,F,craftsman,5637.54,hyperborean
60,M,service provider,7048.51,arcadian
60,F,civil servant,7145.21,atlantean
60,F,service provider,7388.21,arcadian
60,F,homemaker,-161.75,atlantean
60,F,fisher,3403.84,atlantean
60,F,fisher,3286.07,arcadian
60,M,homemaker,-154.16,atlantean
60,M,homemaker,-164.94,atlantean
60,X,civil servant,6729.90,arcadian
60,F,farmer,2653.16,arcadian
60,X,craftsman,5599.35,hyperborean
60,M,homemaker,-137.44,atlantean
60,F,craftsman,5275.31,arcadian
60,F,homemaker,-130.49,arcadian
60,M,service provider,6535.44,arcadian
60,F,service provider,6651.10,arcadian
60,M,craftsman,5274.21,hyperborean
60,F,service provider,6497.24,hyperborean
60,F,farmer,2631.84,arcadian
60,F,fisher,3222.46,arcadian
60,F,civil servant,6223.81,atlantean
60,F,service provider,6287.23,atlantean
60,F,homemaker,-113.97,arcadian
60,F,farmer,2523.58,arcadian
60,M,fisher,3420.18,atlantean
60,M,fisher,3157.09,atlantean
60,F,homemaker,-93.67,atlantean
60,M,unemployed,-96.05,atlantean
60,M,farmer,2532.78,arcadian
60,F,fisher,3069.58,atlantean
60,F,fisher,3124.92,atlantean
60,F,farmer,2518.92,arcadian
60,F,craftsman,4606.24,atlantean
60,F,civil servant,5978.95,arcadian
60,F,unemployed,-71.42,atlantean
60,F,craftsman,4669.52,arcadian
60,F,craftsman,4854.55,hyperborean
60,M,craftsman,4887.74,hyperborean
60,F,civil servant,6127.44,hyperborean
60,F,civil servant,5912.87,hyperborean
60,M,farmer,2214.32,arcadian
60,M,craftsman,4519.66,hyperborean
60,M,fisher,2940.28,atlantean
60,M,farmer,2284.81,hyperborean
60,F,farmer,2258.62,hyperborean
60,M,unemployed,-54.84,atlantean
60,F,service provider,5729.97,hyperborean
60,F,unemployed,-56.59,arcadian
60,M,homemaker,-36.97,arcadian
60,F,farmer,2374.47,arcadian
60,F,farmer,2186.90,hyperborean
60,F,craftsman,4582.36,arcadian
60,M,farmer,2235.48,arcadian
60,F,homemaker,-37.66,arcadian
60,F,craftsman,4388.25,hyperborean
60,F,service provider,5527.86,hyperborean
60,F,farmer,2276.90,arcadian
60,F,craftsman,4455.97,arcadian
60,F,fisher,2799.58,atlantean
60,F,fisher,2908.03,hyperborean
60,M,homemaker,-24.85,hyperborean
60,F,homemaker,-23.88,arcadian
60,M,fisher,2899.57,atlantean
60,M,fisher,2723.85,atlantean
60,M,fisher,2842.09,arcadian
60,M,fisher,2689.08,arcadian
60,M,craftsman,4399.60,hyperborean
60,M,fisher,2858.85,atlantean
60,M,craftsman,4412.51,arcadian
60,M,homemaker,-11.99,arcadian
60,M,homemaker,-12.13,hyperborean
60,M,fisher,2685.56,arcadian
60,M,civil servant,5320.19,arcadian
60,M,craftsman,4430.75,atlantean
60,M,civil servant,5044.70,arcadian
60,M,fisher,2593.14,atlantean
60,F,fisher,2729.86,atlantean
60,F,homemaker,-0.82,hyperborean
60,M,craftsman,4333.75,hyperborean
60,F,service provider,5334.54,atlantean
60,F,farmer,2156.95,arcadian
60,M,service provider,5104.60,hyperborean
60,X,civil servant,5301.22,arcadian
60,M,fisher,2539.35,hyperborean
60,F,homemaker,9.37,arcadian
60,M,farmer,1943.35,arcadian
60,F,craftsman,4186.50,hyperborean
60,F,farmer,1934.80,arcadian
60,F,unemployed,10.17,atlantean
60,F,farmer,1991.21,arcadian
60,F,fisher,2558.47,arcadian
60,X,fisher,2627.70,atlantean
60,F,homemaker,20.11,arcadian
60,F,farmer,1926.33,hyperborean
60,M,fisher,2590.76,hyperborean
60,F,service provider,4813.07,arcadian
60,M,fisher,2648.62,atlantean
60,F,homemaker,28.99,hyperborean
60,F,service provider,4802.48,arcadian
60,M,farmer,1927.33,atlantean
60,M,unemployed,29.86,atlantean
60,M,farmer,1963.55,arcadian
60,F,craftsman,3881.40,hyperborean
60,M,service provider,4693.93,arcadian
60,F,homemaker,29.23,arcadian
60,F,farmer,1762.25,atlantean
60,F,farmer,1808.19,arcadian
60,M,farmer,1866.45,arcadian
60,X,homemaker,38.26,atlantean
60,M,fisher,2419.47,hyperborean
60,F,craftsman,3814.15,hyperborean
60,M,craftsman,3678.51,atlantean
60,F,service provider,4419.93,arcadian
60,M,homemaker,39.15,arcadian
60,M,craftsman,3660.14,hyperborean
60,F,farmer,1846.12,hyperborean
60,M,craftsman,3500.49,arcadian
60,M,unemployed,46.04,arcadian
60,F,homemaker,47.49,atlantean
60,F,fisher,2314.60,atlantean
60,F,farmer,1836.86,arcadian
60,M,civil servant,4474.10,atlantean
60,F,fisher,2210.93,arcadian
60,M,civil servant,4332.75,arcadian
60,F,homemaker,53.94,arcadian
60,F,civil servant,4127.61,arcadian
60,F,farmer,1745.47,arcadian
60,M,fisher,2133.62,atlantean
60,F,service provider,4451.27,atlantean
60,M,farmer,1733.99,arcadian
60,M,farmer,1584.64,arcadian
60,M,farmer,1758.20,arcadian
60,M,unemployed,64.21,arcadian
60,M,fisher,2187.33,atlantean
60,M,fisher,2096.21,atlantean
60,M,farmer,1660.07,arcadian
60,F,unemployed,61.61,hyperborean
60,M,fisher,2174.70,atlantean
60,F,civil servant,3926.91,atlantean
60,F,fisher,2094.74,atlantean
60,F,homemaker,70.75,atlantean
60,F,homemaker,65.51,arcadian
60,F,fisher,2024.26,atlantean
60,M,craftsman,3364.70,hyperborean
60,X,service provider,4063.38,atlantean
60,M,homemaker,69.65,arcadian
60,F,fisher,2122.09,atlantean
60,M,homemaker,71.05,atlantean
60,F,farmer,1482.91,arcadian
60,F,homemaker,70.80,atlantean
60,F,unemployed,75.78,arcadian
60,F,civil servant,3685.37,atlantean
60,M,craftsman,3031.00,arcadian
60,M,craftsman,3141.98,atlantean
60,M,service provider,3727.31,atlantean
60,F,homemaker,76.87,hyperborean
60,F,homemaker,75.93,atlantean
60,F,service provider,3608.27,atlantean
60,F,service provider,3543.92,atlantean
60,M,homemaker,86.86,arcadian
60,M,civil servant,3699.24,atlantean
60,M,fisher,1975.97,atlantean
60,M,craftsman,2823.82,arcadian
60,M,homemaker,82.02,arcadian
60,F,fisher,1892.37,arcadian
60,F,homemaker,87.13,atlantean
60,M,fisher,1875.29,atlantean
60,M,service provider,3481.13,arcadian
60,M,service provider,3309.59,arcadian
60,F,unemployed,83.29,hyperborean
60,M,craftsman,2668.09,atlantean
60,X,service provider,3321.05,atlantean
60,M,fisher,1857.66,arcadian
60,F,craftsman,2765.63,arcadian
60,F,fisher,1752.81,arcadian
60,F,fisher,1682.60,atlantean
60,M,homemaker,95.29,atlantean
60,M,homemaker,89.69,atlantean
60,M,homemaker,92.89,hyperborean
60,F,homemaker,87.73,arcadian
60,F,homemaker,95.34,atlantean
60,F,craftsman,2684.55,hyperborean
60,M,farmer,1270.90,arcadian
60,F,service provider,3373.02,hyperborean
60,M,craftsman,2669.37,hyperborean
60,F,unemployed,95.73,arcadian
60,F,craftsman,2497.01,hyperborean
60,M,homemaker,95.14,atlantean
60,F,fisher,1777.47,atlantean
60,F,fisher,1764.46,atlantean
60,F,farmer,1321.16,hyperborean
60,F,fisher,1766.09,atlantean
60,M,craftsman,2603.02,hyperborean
60,F,craftsman,2487.61,atlantean
60,M,homemaker,99.97,arcadian
60,M,craftsman,2556.41,hyperborean
60,F,farmer,1224.03,atlantean
60,M,fisher,1601.74,atlantean
60,F,homemaker,99.96,arcadian
60,M,civil servant,3127.29,atlantean
60,F,farmer,1231.82,hyperborean
60,M,unemployed,92.34,arcadian
60,F,unemployed,95.27,hyperborean
60,F,fisher,1685.11,atlantean
60,M,farmer,1237.95,arcadian
60,M,fisher,1654.91,atlantean
60,F,craftsman,2374.88,hyperborean
60,M,farmer,1179.79,arcadian
60,M,craftsman,2453.12,arcadian
60,X,farmer,1269.46,hyperborean
60,F,craftsman,2366.74,hyperborean
60,F,farmer,1277.46,arcadian
60,M,farmer,1163.34,arcadian
60,F,craftsman,2336.49,atlantean
60,F,craftsman,2258.36,hyperborean
60,M,fisher,1471.29,hyperborean
60,F,fisher,1463.41,hyperborean
60,M,farmer,1142.10,arcadian
60,F,civil servant,2963.94,atlantean
60,F,service provider,2762.01,atlantean
60,F,craftsman,2254.51,hyperborean
60,M,farmer,1207.80,arcadian
60,F,farmer,1098.85,arcadian
60,F,farmer,1166.23,arcadian
60,M,craftsman,2206.34,hyperborean
60,F,civil servant,2616.26,hyperborean
60,F,civil servant,2727.61,arcadian
60,F,unemployed,98.35,arcadian
60,F,homemaker,103.88,atlantean
60,M,homemaker,99.57,hyperborean
60,M,fisher,1451.76,atlantean
60,F,farmer,1024.38,hyperborean
60,M,farmer,1046.52,arcadian
60,M,service provider,2492.97,arcadian
60,M,homemaker,95.19,atlantean
60,M,service provider,2658.72,atlantean
60,F,farmer,1061.70,arcadian
60,M,child,0.00,atlantean
60,X,child,0.00,atlantean
60,F,child,0.00,atlantean
60,F,child,0.00,arcadian
60,M,child,0.00,arcadian
60,X,child,0.00,arcadian
60,M,child,0.00,atlantean
60,F,child,0.00,hyperborean
60,M,child,0.00,hyperborean
60,F,child,0.00,hyperborean
60,F,child,0.00,hyperborean
60,F,child,0.00,arcadian
60,M,child,0.00,atlantean
60,F,child,0.00,hyperborean
60,F,child,0.00,hyperborean
60,M,child,0.00,atlantean
60,F,child,0.00,hyperborean
60,F,child,0.00,hyperborean
60,M,child,0.00,atlantean
60,F,child,0.00,hyperborean
60,M,child,0.00,atlantean
60,F,child,0.00,atlantean
60,F,child,0.00,arcadian
60,M,child,0.00,arcadian
60,M,child,0.00,arcadian
60,F,child,0.00,arcadian
60,M,child,0.00,atlantean
60,F,child,0.00,atlantean
60,M,child,0.00,arcadian
60,F,child,0.00,hyperborean
60,M,child,0.00,atlantean
60,F,child,0.00,atlantean
60,M,child,0.00,atlantean
60,F,child,0.00,arcadian
60,M,child,0.00,arcadian
60,M,child,0.00,hyperborean
60,F,child,0.00,atlantean
60,M,child,0.00,arcadian
60,M,child,0.00,arcadian
60,M,child,0.00,arcadian
60,M,child,0.00,hyperborean
60,M,child,0.00,atlantean
60,M,child,0.00,arcadian
60,M,child,0.00,hyperborean
60,F,child,0.00,arcadian
60,F,child,0.00,arcadian
60,F,child,0.00,hyperborean
60,M,child,0.00,hyperborean
60,M,child,0.00,atlantean
60,M,child,0.00,atlantean
60,F,child,0.00,hyperborean
60,F,child,0.00,arcadian
60,F,child,0.00,arcadian
60,M,child,0.00,arcadian
60,F,child,0.00,atlantean
60,M,child,0.00,arcadian
60,F,child,0.00,arcadian
60,F,child,0.00,atlantean
60,F,child,0.00,atlantean
60,M,child,0.00,hyperborean
60,M,child,0.00,arcadian
60,F,child,0.00,hyperborean
60,M,child,0.00,arcadian
60,M,child,0.00,hyperborean
60,M,child,0.00,atlantean
60,M,child,0.00,arcadian
60,F,child,0.00,atlantean
60,M,child,0.00,hyperborean
60,F,child,0.00,arcadian
60,M,child,0.00,arcadian
60,M,child,0.00,arcadian
60,M,child,0.00,hyperborean
60,M,child,0.00,hyperborean
60,F,child,0.00,arcadian
60,X,child,0.00,atlantean
60,F,child,0.00,arcadian
60,F,child,0.00,arcadian
60,M,child,0.00,atlantean
60,F,child,0.00,hyperborean
60,F,child,0.00,atlantean
60,M,child,0.00,atlantean
60,M,child,0.00,atlantean
60,M,child,0.00,hyperborean
60,F,child,0.00,hyperborean
60,X,child,0.00,arcadian
60,M,child,0.00,arcadian
60,F,child,0.00,arcadian
60,M,child,0.00,atlantean
60,X,child,0.00,atlantean
60,M,child,0.00,hyperborean
60,F,child,0.00,arcadian
60,M,child,0.00,arcadian
60,F,child,0.00,arcadian
60,M,child,0.00,arcadian
60,F,child,0.00,arcadian
60,M,child,0.00,atlantean
60,F,child,0.00,atlantean
60,F,child,0.00,arcadian
60,M,child,0.00,hyperborean
60,F,child,0.00,atlantean
60,X,child,0.00,atlantean
60,F,child,0.00,arcadian
60,X,child,0.00,atlantean
60,M,child,0.00,arcadian
60,M,child,0.00,arcadian
60,F,child,0.00,hyperborean
60,F,child,0.00,arcadian
60,F,child,0.00,atlantean
60,F,child,0.00,hyperborean
60,F,child,0.00,hyperborean
60,F,child,0.00,hyperborean
60,F,child,0.00,atlantean
60,M,child,0.00,arcadian
60,F,child,0.00,atlantean
60,M,child,0.00,arcadian
60,M,child,0.00,atlantean
60,M,child,0.00,atlantean
60,M,child,0.00,arcadian
60,F,child,0.00,arcadian
60,F,child,0.00,arcadian
60,F,child,0.00,hyperborean
60,M,child,0.00,arcadian
60,M,child,0.00,atlantean
60,F,child,0.00,atlantean
60,M,child,0.00,atlantean
60,F,child,0.00,atlantean
60,X,child,0.00,atlantean
60,M,child,0.00,arcadian
60,M,child,0.00,arcadian
60,F,child,0.00,hyperborean
60,F,child,0.00,arcadian
60,M,child,0.00,arcadian
60,M,child,0.00,arcadian
60,M,child,0.00,hyperborean
60,M,child,0.00,atlantean
60,M,child,0.00,arcadian
61,M,retired,1129.22,arcadian
61,F,retired,1167.52,arcadian
61,F,retired,4423.99,atlantean
61,M,retired,3691.97,hyperborean
61,F,retired,1292.37,arcadian
61,F,retired,1416.66,atlantean
61,F,retired,1441.09,atlantean
61,F,retired,-1150.71,atlantean
61,F,retired,1874.73,atlantean
61,F,retired,3792.79,atlantean
61,F,retired,-788.79,atlantean
61,M,retired,-1058.90,arcadian
61,M,retired,1374.15,arcadian
61,M,retired,3557.48,atlantean
61,M,retired,1357.55,arcadian
61,M,retired,-1007.95,arcadian
61,F,retired,1341.34,arcadian
61,M,retired,-1633.52,atlantean
61,M,retired,1097.98,atlantean
61,F,retired,2168.59,atlantean
61,X,retired,985.77,arcadian
61,M,retired,-869.52,atlantean
61,M,retired,1387.46,arcadian
61,F,retired,1475.33,arcadian
61,F,retired,1293.76,atlantean
61,M,retired,-1244.75,arcadian
61,F,retired,-627.77,atlantean
61,F,retired,2070.59,atlantean
61,F,retired,1439.16,arcadian
61,M,retired,3758.34,arcadian
61,M,retired,2844.80,hyperborean
61,F,retired,1842.94,arcadian
61,F,retired,2110.11,hyperborean
61,X,retired,-314.69,atlantean
61,M,retired,-875.75,hyperborean
61,M,retired,2430.99,atlantean
61,M,retired,1237.89,arcadian
61,X,retired,3660.29,arcadian
61,X,retired,3707.89,hyperborean
61,F,retired,3646.05,hyperborean
61,X,retired,1240.84,arcadian
61,M,retired,3609.49,arcadian
61,M,retired,3915.44,arcadian
61,M,retired,4166.28,hyperborean
61,F,retired,4293.38,atlantean
61,M,retired,-979.16,arcadian
61,F,retired,3273.01,arcadian
61,M,retired,1564.76,arcadian
61,F,retired,2839.96,hyperborean
61,M,retired,1418.21,arcadian
61,F,retired,3713.67,atlantean
61,F,retired,1173.68,arcadian
61,F,retired,3022.22,hyperborean
61,M,retired,3371.05,hyperborean
61,M,retired,1473.65,hyperborean
61,M,retired,2836.36,arcadian
61,F,retired,2051.19,atlantean
61,F,retired,3066.09,atlantean
61,M,retired,3175.71,arcadian
61,M,retired,677.29,hyperborean
61,F,retired,2740.31,atlantean
61,F,retired,3691.85,atlantean
61,F,retired,4584.03,arcadian
61,F,retired,3458.54,hyperborean
61,F,retired,1438.03,arcadian
61,F,retired,3884.66,atlantean
61,M,retired,1510.11,hyperborean
61,F,retired,1518.77,arcadian
61,F,retired,4799.29,arcadian
61,M,retired,4233.34,arcadian
61,M,retired,4462.41,atlantean
61,M,retired,1400.74,arcadian
61,F,retired,-752.98,hyperborean
61,M,retired,1389.75,atlantean
61,F,retired,3179.12,arcadian
61,M,retired,1429.31,atlantean
61,F,retired,3187.25,hyperborean
61,F,retired,3369.47,arcadian
