year,sex,profession,income,net_worth
59,F,retired,3547.38,124914.95
59,F,retired,4129.02,140258.12
59,F,retired,3231.20,105933.07
59,F,retired,-1048.64,-34341.73
59,F,fisher,4150.02,49248.97
59,F,retired,3959.21,128942.46
59,M,retired,1346.41,49797.55
59,F,retired,1459.03,50515.91
59,F,retired,4415.26,147291.44
59,M,retired,4054.01,130732.22
59,M,retired,4218.04,140089.19
59,M,retired,1319.95,43146.39
59,F,retired,-666.82,-24529.76
59,M,fisher,3718.12,46950.47
59,F,service provider,9137.56,109896.78
59,M,fisher,3915.76,46926.14
59,F,service provider,9530.27,109675.17
59,F,service provider,9831.27,110674.82
59,M,farmer,3752.97,37436.56
59,M,farmer,3677.63,36530.88
59,F,craftsman,4673.94,83122.21
59,X,unemployed,-510.14,-19513.21
59,F,farmer,3472.37,36729.82
59,M,farmer,3439.97,35474.93
59,M,fisher,3851.04,43850.96
59,F,craftsman,3500.86,35988.94
59,M,homemaker,-432.28,-17269.83
59,F,service provider,9197.35,98311.62
59,F,civil servant,8967.78,98175.39
59,F,homemaker,-376.46,-16194.71
59,M,fisher,3492.93,40888.19
59,M,civil servant,8487.21,94058.84
59,M,civil servant,8259.69,90292.75
59,F,homemaker,-370.03,-15094.82
59,M,craftsman,4018.38,70065.39
59,F,unemployed,-342.00,-14150.43
59,F,craftsman,4198.90,68546.92
59,F,fisher,3396.62,37401.99
59,M,farmer,2721.78,11076.29
59,F,homemaker,-281.93,-13081.37
59,F,homemaker,-285.42,-13013.01
59,F,craftsman,3773.42,65186.41
59,F,fisher,3099.48,34673.02
59,M,farmer,3124.62,28347.58
59,F,unemployed,-273.79,-12046.88
59,M,homemaker,-271.12,-12059.70
59,F,fisher,2193.46,-4006.06
59,F,craftsman,3818.52,59233.79
59,F,fisher,2929.09,33682.06
59,M,farmer,2859.12,27171.14
59,M,craftsman,3758.19,59715.01
59,F,farmer,3023.69,27671.34
59,F,civil servant,7416.26,72345.23
59,F,unemployed,-210.22,-10006.06
59,M,farmer,2987.64,26695.87
59,M,fisher,3059.82,32328.53
59,M,craftsman,3448.57,56765.73
59,M,farmer,2779.40,25635.75
59,F,civil servant,6842.37,68492.24
59,F,homemaker,-194.82,-9017.56
59,F,fisher,2803.05,31059.35
59,M,service provider,7018.60,69313.06
59,M,fisher,2172.86,-1370.57
59,F,service provider,6551.80,65857.68
59,X,fisher,2875.63,29950.90
59,F,craftsman,3426.24,51917.58
59,M,service provider,6986.20,65433.93
59,F,civil servant,6584.15,65009.18
59,F,service provider,7159.52,66163.17
59,F,homemaker,-133.99,-7163.01
59,F,fisher,2609.86,25589.10
59,F,fisher,2660.39,26675.62
59,M,homemaker,-146.36,-7170.05
59,M,homemaker,-135.26,-7186.21
59,X,civil servant,6435.09,61965.20
59,F,farmer,2652.89,24014.25
59,X,craftsman,3290.70,48730.21
59,M,homemaker,-121.42,-6236.85
59,F,craftsman,3053.50,47085.35
59,F,homemaker,-119.97,-6249.14
59,M,service provider,6721.88,59305.39
59,F,service provider,6479.36,59384.84
59,M,craftsman,2981.49,46625.59
59,F,service provider,6412.51,59077.27
59,F,farmer,2436.84,22132.23
59,F,fisher,2511.91,26665.40
59,F,civil servant,5990.60,56906.35
59,F,service provider,6480.85,57297.98
59,F,homemaker,-97.48,-5303.26
59,F,farmer,2532.29,22279.25
59,M,fisher,2573.04,26674.67
59,M,fisher,2546.38,26719.56
59,F,homemaker,-80.00,-4428.54
59,M,unemployed,-74.86,-4435.87
59,M,farmer,2370.85,21371.10
59,F,fisher,2497.83,25440.91
59,F,fisher,2516.32,25633.45
59,F,farmer,2460.25,21598.77
59,F,craftsman,2687.64,31806.01
59,F,civil servant,5777.14,51163.35
59,F,unemployed,-62.13,-3595.87
59,F,craftsman,2900.72,41459.09
59,F,craftsman,2675.58,40993.20
59,M,craftsman,2888.94,41177.97
59,F,civil servant,5792.57,51426.06
59,F,civil servant,6141.64,51997.05
59,M,farmer,2273.13,19984.30
59,M,craftsman,2682.92,39274.25
59,M,fisher,2379.95,23712.04
59,M,farmer,2229.91,19889.49
59,F,farmer,2213.63,19808.13
59,M,unemployed,-43.52,-2707.50
59,F,service provider,5842.94,48945.42
59,F,unemployed,-42.22,-2733.64
59,M,homemaker,-28.58,-1976.79
59,F,farmer,2246.10,19442.05
59,F,farmer,2088.31,16116.01
59,F,craftsman,2585.82,37316.62
59,M,farmer,2142.50,19364.62
59,F,homemaker,-27.09,-1968.83
59,F,craftsman,2534.72,37468.04
59,F,service provider,5634.08,46520.67
59,F,farmer,2221.01,19559.94
59,F,craftsman,2365.20,35429.68
59,F,fisher,2176.65,21838.56
59,F,fisher,2288.68,21913.84
59,M,homemaker,-14.59,-1312.28
59,F,homemaker,-14.95,-1316.69
59,M,fisher,2209.60,21935.97
59,M,fisher,2211.75,21833.40
59,M,fisher,2271.63,21799.49
59,M,fisher,2171.87,20947.84
59,M,craftsman,2432.30,33385.13
59,M,fisher,2235.28,20932.04
59,M,craftsman,2376.29,33319.09
59,M,homemaker,-2.90,-654.89
59,M,homemaker,-3.05,-664.66
59,M,fisher,2121.05,21029.71
59,M,civil servant,5473.70,41156.47
59,M,craftsman,2335.17,33522.94
59,M,civil servant,5108.93,39471.14
59,M,fisher,2128.62,20219.35
59,F,fisher,2126.98,19916.68
59,F,homemaker,7.97,-47.59
59,M,craftsman,2321.75,31719.84
59,F,service provider,5014.79,38848.63
59,F,farmer,2048.24,16734.04
59,M,service provider,5282.24,39285.91
59,X,civil servant,4701.00,37133.75
59,M,fisher,2037.12,19238.60
59,F,homemaker,17.33,523.21
59,M,farmer,1910.28,16871.00
59,F,craftsman,2298.69,30044.44
59,F,farmer,1925.78,16844.78
59,F,unemployed,17.64,552.60
59,F,farmer,1946.48,16908.56
59,F,fisher,1906.10,18417.50
59,X,fisher,1888.68,18370.38
59,F,homemaker,27.67,1180.60
59,F,farmer,1987.12,16487.42
59,M,fisher,1995.16,18567.45
59,F,service provider,4513.46,34631.01
59,M,fisher,2026.05,18627.24
59,F,homemaker,36.51,1775.41
59,F,service provider,4518.87,33023.71
59,M,farmer,1793.58,15890.18
59,M,unemployed,37.84,1780.53
59,M,farmer,1823.42,15797.76
59,F,craftsman,2030.72,26756.89
59,M,service provider,4767.09,33154.50
59,F,homemaker,35.54,1787.51
59,F,farmer,1796.50,10107.61
59,F,farmer,1759.04,15391.64
59,M,farmer,1900.91,15514.70
59,X,homemaker,42.44,2346.57
59,M,fisher,1785.67,17198.66
59,F,craftsman,1944.02,25112.94
59,M,craftsman,1958.15,25266.98
59,F,service provider,4441.29,31256.69
59,M,homemaker,46.27,2331.59
59,M,craftsman,1835.29,23854.85
59,F,farmer,1752.71,14909.99
59,M,craftsman,1827.04,23782.97
59,M,unemployed,53.76,2945.48
59,F,homemaker,53.30,2946.64
59,F,fisher,1709.91,16401.41
59,F,farmer,1738.90,14924.00
59,M,civil servant,4335.73,29183.78
59,F,fisher,1737.19,15728.31
59,M,civil servant,4036.35,27527.00
59,F,homemaker,58.79,3503.19
59,F,civil servant,4285.24,27725.44
59,F,farmer,1699.32,14535.91
59,M,fisher,1677.08,8579.40
59,F,service provider,4092.37,27222.00
59,M,farmer,1731.86,14407.06
59,M,farmer,1610.67,8421.19
59,M,farmer,1703.04,13896.82
59,M,unemployed,66.23,4049.54
59,M,fisher,1671.19,11755.03
59,M,fisher,1683.20,15381.93
59,M,farmer,1668.55,13880.35
59,F,unemployed,62.81,4041.85
59,M,fisher,1657.84,15271.52
59,F,civil servant,3946.39,24199.49
59,F,fisher,1543.80,14610.91
59,F,homemaker,68.01,4599.42
59,F,homemaker,67.92,4591.23
59,F,fisher,1580.03,14518.21
59,M,craftsman,1782.24,20310.93
59,X,service provider,3926.35,24492.52
59,M,homemaker,74.23,5118.80
59,F,fisher,1505.49,14165.22
59,M,homemaker,79.16,5130.87
59,F,farmer,1585.70,10184.18
59,F,homemaker,77.02,5127.76
59,F,unemployed,78.18,5125.83
59,F,civil servant,3716.98,21323.98
59,M,craftsman,1641.54,17928.25
59,M,craftsman,1551.24,17835.82
59,M,service provider,3610.40,21167.99
59,F,homemaker,84.84,5677.34
59,F,homemaker,78.05,5656.26
59,F,service provider,3587.49,21277.39
59,F,service provider,3357.99,19447.74
59,M,homemaker,86.51,6205.65
59,M,civil servant,3378.06,19564.49
59,M,fisher,1395.69,13001.39
59,M,craftsman,1548.24,16771.53
59,M,homemaker,83.59,6183.36
59,F,fisher,1426.19,12996.24
59,F,homemaker,93.67,6740.23
59,M,fisher,1332.16,12636.65
59,M,service provider,3473.90,18315.32
59,M,service provider,3468.99,18242.48
59,F,unemployed,92.35,6742.57
59,M,craftsman,1321.61,14631.35
59,X,service provider,3077.26,16930.42
59,M,fisher,1409.87,12262.66
59,F,craftsman,1345.86,14681.29
59,F,fisher,1394.53,12309.49
59,F,fisher,1287.95,12336.60
59,M,homemaker,96.66,7252.52
59,M,homemaker,92.46,7233.46
59,M,homemaker,92.81,7242.67
59,F,homemaker,91.11,7232.82
59,F,homemaker,89.40,7238.22
59,F,craftsman,1320.29,13820.78
59,M,farmer,1304.50,11430.91
59,F,service provider,3059.93,15716.13
59,M,craftsman,1276.57,13956.17
59,F,unemployed,97.42,7780.32
59,F,craftsman,1379.89,13869.63
59,M,homemaker,100.18,7781.53
59,F,fisher,1344.49,11848.42
59,F,fisher,1328.42,11752.09
59,F,farmer,1329.94,11400.57
59,F,fisher,1320.17,11793.83
59,M,craftsman,1346.99,13839.74
59,F,craftsman,1322.31,12987.05
59,M,homemaker,102.79,8302.27
59,M,craftsman,1279.95,12867.85
59,F,farmer,1289.24,11076.60
59,M,fisher,1296.77,11521.54
59,F,homemaker,97.30,8301.21
59,M,civil servant,2967.27,14629.44
59,F,farmer,1197.46,11047.47
59,M,unemployed,94.16,8296.64
59,F,unemployed,98.59,8307.62
59,F,fisher,1184.79,11388.22
59,M,farmer,1214.67,10723.53
59,M,fisher,1195.76,11090.67
59,F,craftsman,1260.24,12068.39
59,M,farmer,1217.67,10737.10
59,M,craftsman,1167.19,12017.59
59,X,farmer,1217.86,10743.43
59,F,craftsman,1228.66,11981.82
59,F,farmer,1165.55,10733.68
59,M,farmer,1219.00,10723.84
59,F,craftsman,1252.88,12007.53
59,F,craftsman,1205.29,11243.28
59,M,fisher,1105.03,10628.79
59,F,fisher,1103.17,10596.64
59,M,farmer,1131.48,10424.89
59,F,civil servant,2824.31,12285.32
59,F,service provider,2724.70,12259.87
59,F,craftsman,1154.73,11145.83
59,M,farmer,1173.20,10445.91
59,F,farmer,1092.21,10303.02
59,F,farmer,1057.65,10285.74
59,M,craftsman,1117.90,10315.86
59,F,civil servant,2614.29,11064.06
59,F,civil servant,2652.29,11083.06
59,F,unemployed,103.15,9616.98
59,F,homemaker,103.81,9617.64
59,M,homemaker,101.33,9615.16
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,X,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,X,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,X,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,X,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,X,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,X,child,0.00,10000.00
59,F,child,0.00,10000.00
59,X,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,M,child,0.00,10000.00
59,F,child,0.00,10000.00
59,X,child,0.00,10000.00
59,M,child,0.00,10000.00
59,M,child,0.00,10000.00
60,M,retired,1094.41,39315.16
60,F,retired,1088.95,39637.55
60,F,retired,4517.48,143737.51
60,M,retired,3491.65,120577.89
60,F,retired,1180.83,41687.14
60,F,retired,1372.85,50140.62
60,F,retired,1449.29,50188.77
60,F,retired,-1039.48,-35956.35
60,F,retired,1757.26,59276.72
60,F,retired,3955.25,119995.21
60,F,retired,-765.78,-25409.99
60,M,retired,-944.59,-32948.05
60,M,retired,1389.46,49889.76
60,M,retired,3489.15,121538.17
60,M,retired,1364.62,43633.20
60,M,retired,-946.67,-31676.79
60,F,retired,1283.62,42147.46
60,M,retired,-1555.75,-45731.96
60,M,retired,1058.79,39493.01
60,F,retired,2081.67,63503.17
60,X,retired,991.42,35942.41
60,M,retired,-845.50,-30041.68
60,M,retired,1318.06,43454.16
60,F,retired,4437.99,128169.89
60,F,retired,-954.47,-32924.57
60,F,retired,5009.31,154317.87
60,F,retired,1443.11,45065.88
60,F,retired,1243.91,43306.79
60,M,retired,2858.60,88229.42
60,M,retired,-1232.49,-39087.53
60,F,retired,-637.51,-23169.88
60,F,retired,2067.71,64643.38
60,F,retired,1491.50,50758.43
60,M,retired,3575.13,120878.08
60,M,retired,2706.92,95955.33
60,F,retired,1727.68,57206.28
60,F,retired,1905.56,62815.00
60,X,retired,-283.28,-9241.45
60,M,retired,-789.01,-28608.01
60,M,retired,2399.96,90252.40
60,M,retired,1226.60,39909.07
60,X,retired,3498.01,113655.50
60,X,retired,3687.77,127083.64
60,F,retired,3458.04,119340.41
60,X,retired,1256.46,40659.73
60,M,retired,3312.48,118813.54
60,M,retired,3920.22,127250.08
60,M,retired,3922.49,123626.58
60,F,retired,4388.14,137932.28
60,M,retired,-936.71,-31473.77
60,F,retired,3318.17,109635.08
60,M,retired,4205.92,127004.36
60,M,retired,1523.46,49670.18
60,F,retired,2837.61,95756.96
60,M,retired,1503.15,50908.64
60,F,retired,3704.47,115384.50
60,F,retired,1172.73,40001.18
60,F,retired,2785.25,96118.24
60,M,retired,3037.16,104953.16
60,M,retired,1404.11,49954.08
60,M,retired,2718.55,86854.69
60,F,retired,2065.34,63054.78
60,F,retired,2868.75,101341.74
60,M,retired,3326.18,115749.37
60,M,retired,648.09,20828.80
60,M,retired,4836.55,154155.35
60,F,retired,2620.32,94206.37
60,F,retired,3627.27,126450.67
60,F,retired,4233.86,142097.13
60,F,retired,3232.29,107271.30
60,F,retired,1406.33,49674.21
60,F,retired,4025.47,130677.27
60,M,retired,1423.28,50231.26
60,F,retired,1550.54,51013.26
60,F,retired,4486.41,149256.72
60,M,retired,3801.22,132354.91
60,M,retired,4166.05,141894.30
60,M,retired,1343.23,43540.09
60,F,retired,-685.39,-25771.00
60,M,fisher,4676.04,49010.56
60,F,service provider,9470.70,114354.21
60,M,fisher,4925.94,49111.19
60,F,service provider,9886.78,114340.63
60,F,service provider,9772.13,115282.96
60,M,farmer,3671.62,38994.44
60,M,farmer,3559.89,38032.90
60,F,craftsman,8002.76,86845.66
60,X,unemployed,-533.79,-20602.84
60,F,farmer,3550.22,38227.00
60,M,farmer,3412.58,36903.29
60,M,fisher,4428.24,45787.16
60,F,craftsman,6417.90,38919.97
60,M,homemaker,-461.50,-18287.17
60,F,service provider,8665.66,102366.52
60,F,civil servant,8733.86,102264.40
60,F,homemaker,-402.21,-17152.76
60,M,fisher,4531.11,42875.82
60,M,civil servant,8654.73,98108.28
60,M,civil servant,8407.54,94218.60
60,F,homemaker,-391.52,-16042.18
60,M,craftsman,6992.04,73283.49
60,F,unemployed,-362.57,-15068.84
60,F,craftsman,6536.14,71537.07
60,F,fisher,4216.89,39232.52
60,M,farmer,2783.61,12190.17
60,F,homemaker,-313.07,-13950.28
60,F,homemaker,-303.47,-13872.32
60,F,craftsman,6750.32,68283.65
60,F,fisher,4095.33,36442.76
60,M,farmer,3021.30,29580.30
60,F,unemployed,-281.60,-12884.32
60,M,homemaker,-295.59,-12911.13
60,F,fisher,3088.01,-2739.98
60,F,craftsman,5936.72,61924.23
60,F,fisher,3966.46,35387.37
60,M,farmer,2934.23,28360.34
60,M,craftsman,6338.85,62606.51
60,F,farmer,2983.29,28885.07
60,F,civil servant,7508.55,75821.58
60,F,unemployed,-236.45,-10798.35
60,M,farmer,2823.76,27829.83
60,M,fisher,3830.22,33965.72
60,M,craftsman,5714.60,59345.11
60,M,farmer,2695.31,26705.48
60,F,civil servant,7562.97,71995.81
60,F,homemaker,-198.05,-9771.45
60,F,fisher,3488.95,32525.91
60,M,service provider,7263.71,72667.00
60,M,fisher,3026.42,-135.28
60,F,service provider,7314.30,69236.90
60,X,fisher,3686.53,31516.24
60,F,craftsman,5637.54,54458.43
60,M,service provider,7048.51,68680.26
60,F,civil servant,7145.21,68303.86
60,F,service provider,7388.21,69579.35
60,F,homemaker,-161.75,-7880.60
60,F,fisher,3403.84,27013.10
60,F,fisher,3286.07,28040.74
60,M,homemaker,-154.16,-7880.05
60,M,homemaker,-164.94,-7906.99
60,X,civil servant,6729.90,65052.23
60,F,farmer,2653.16,25062.91
60,X,craftsman,5599.35,51251.96
60,M,homemaker,-137.44,-6930.13
60,F,craftsman,5275.31,49445.08
60,F,homemaker,-130.49,-6935.47
60,M,service provider,6535.44,62295.18
60,F,service provider,6651.10,62432.47
60,M,craftsman,5274.21,48984.77
60,F,service provider,6497.24,62047.96
60,F,farmer,2631.84,23170.23
60,F,fisher,3222.46,27998.71
60,F,civil servant,6223.81,59740.33
60,F,service provider,6287.23,60163.68
60,F,homemaker,-113.97,-5973.07
60,F,farmer,2523.58,23263.12
60,M,fisher,3420.18,28106.84
60,M,fisher,3157.09,28020.18
60,F,homemaker,-93.67,-5078.05
60,M,unemployed,-96.05,-5087.76
60,M,farmer,2532.78,22359.57
60,F,fisher,3069.58,26697.78
60,F,fisher,3124.92,26917.99
60,F,farmer,2518.92,22580.31
60,F,craftsman,4606.24,33831.21
60,F,civil servant,5978.95,53874.90
60,F,unemployed,-71.42,-4223.13
60,F,craftsman,4669.52,43515.93
60,F,craftsman,4854.55,43142.56
60,M,craftsman,4887.74,43343.92
60,F,civil servant,6127.44,54211.86
60,F,civil servant,5912.87,54675.57
60,M,farmer,2214.32,20813.54
60,M,craftsman,4519.66,41256.15
60,M,fisher,2940.28,24904.26
60,M,farmer,2284.81,20753.98
60,F,farmer,2258.62,20659.52
60,M,unemployed,-54.84,-3318.18
60,F,service provider,5729.97,51532.48
60,F,unemployed,-56.59,-3346.07
60,M,homemaker,-36.97,-2569.60
60,F,farmer,2374.47,20351.36
60,F,farmer,2186.90,16931.54
60,F,craftsman,4582.36,39329.87
60,M,farmer,2235.48,20204.43
60,F,homemaker,-37.66,-2562.33
60,F,craftsman,4388.25,39384.24
60,F,service provider,5527.86,49006.67
60,F,farmer,2276.90,20420.47
60,F,craftsman,4455.97,37379.75
60,F,fisher,2799.58,22960.43
60,F,fisher,2908.03,23089.93
60,M,homemaker,-24.85,-1892.97
60,F,homemaker,-23.88,-1896.41
60,M,fisher,2899.57,23107.84
60,M,fisher,2723.85,22917.41
60,M,fisher,2842.09,22942.61
60,M,fisher,2689.08,22014.46
60,M,craftsman,4399.60,35307.01
60,M,fisher,2858.85,22083.54
60,M,craftsman,4412.51,35247.42
60,M,homemaker,-11.99,-1222.73
60,M,homemaker,-12.13,-1232.64
60,M,fisher,2685.56,22094.57
60,M,civil servant,5320.19,43538.64
60,M,craftsman,4430.75,35460.40
60,M,civil servant,5044.70,41715.57
60,M,fisher,2593.14,21238.00
60,F,fisher,2729.86,21003.69
60,F,homemaker,-0.82,-604.25
60,M,craftsman,4333.75,33608.79
60,F,service provider,5334.54,41237.98
60,F,farmer,2156.95,17534.60
60,M,service provider,5104.60,41560.29
60,X,civil servant,5301.22,39506.44
60,M,fisher,2539.35,20230.35
60,F,homemaker,9.37,-23.26
60,M,farmer,1943.35,17564.75
60,F,craftsman,4186.50,31859.77
60,F,farmer,1934.80,17534.26
60,F,unemployed,10.17,6.93
